JobTitle,Company Size,company_Industry,Country,Remote Type,Exp. Level,Years_Experience,Education  Level,Skills - Python,Skills - SQL,Skills - ML,Skills-DeepLearning,skills_Cloud,Salary (USD),Posting Month,posting_Year,Hiring Urgency,Job Openings
Data Analyst,Large,E-commerce,India,Hybrid,Mid-level,10.0,Master's,1,1,1,1,0,107456,7,2025,HIGH,8
Data Scientist,Large,Unknown,Canada,Hybrid,Senior,0.0,Bachelor's,0,1,0,0,1,112801,3,2020,low priority,5
Data Engineer,Large,Unknown,India,Remote,Senior,6.0,Master's,0,1,0,0,Yes,114992,4,2020,Low,5
Data Scientist,Large,Education,Singapore,Hybrid,Junior,11.0,Ph.D,1,1,1,0,1,0,10,2023,MEDIUM,-5
Machine Learning Engineer,Medium,Finance,United Kingdom,Hybrid,Junior,7.0,Ph.D,Yes,,1,1,0,121962,10,2020,High,6
Data Engineer,Large,Finance,Canada,Remote,Mid-level,9.0,Master's,,0,1,0,1,,10,,High,9
AI Engineer,Large,E-commerce,India,Hybrid,Fresher,1.0,Ph.D,No,1,1,1,1,147176,3,2025,Urgent,9
Data Engineer,Large,IT,United State America,Unknown,Unknown,11.0,Bachelor's,0,1,-1,0,1,"$61,703",6,2021,High,7
Business Analyst,Large,Healthcare,United State America,Onsite,Senior,3.0,Bachelor's,,0,-1,1,1,137510,1,2024,URGENT,8
Data Analyst,Medium,Unknown,Australia,Hybrid,Junior,5.0,Master's,1,1,1,FALSE,1,77597,5,2025,Low Priority,3
Machine Learning Engineer,Medium,Education,India,Remote,Mid-level,6.0,Bachelor's,1,1,1,FALSE,1,136032,4,2026,High,8
Business Analyst,Medium,IT,Canada,Remote,Mid-level,7.0,Unknown,0,1,UNKNOWN,0,1,99075000,11,2022,Low,1
Data Analyst,Medium,Retail,Germany,Hybrid,Junior,7.0,Bachelor's,1,1,1,1,2,83789,,2023,HIGH,6
AI Engineer,Medium,Finance,Canada,Onsite,Mid-level,0.0,Bachelor's,,0,1,na,1,150.6k,2,2023,High,
AI Engineer,Start-up,Finance,India,Remote,Mid-level,11.0,Master's,1,0,0,1,1,142699,0,2022,urgent,9
Data Analyst,Large,Education,Germany,Remote,Senior,6.0,Ph.D,0,1,,0,1,111361,6,2021,Low,4
Machine Learning Engineer,Large,Retail,Singapore,Remote,Mid-level,7.7,Bachelor's,Yes,0,0,0,0,,11,2025,low,6
Data Analyst,Large,Education,Canada,Hybrid,Fresher,2.0,Bachelor's,1,1,1,1,1,87263,5,2022,urgent,7
Business Analyst,Unknown,Healthcare,United State America,Remote,Senior,11.0,Master's,,1,0,1,1,140237,10,2020,HIGH,9
Data Scientist,Large,Education,United Kingdom,Hybrid,Mid-level,4.0,Bachelor's,0,1,Yes,0,0,106071,0,2025,Low,2
AI Engineer,Large,Finance,India,Onsite,Senior,10.0,Master's,0,0,1,1,0,192073,4,2021,HIGH,6
Data Analyst,Large,Healthcare,India,Remote,Unknown,7.0,Unknown,No,0,0,na,1,57661,,2023,Medium,0
Business Analyst,Large,Finance,Australia,Remote,Junior,8.0,Unknown,1,0,0,0,0,72053,8,2025,moderate,1
Data Analyst,Medium,Healthcare,Singapore,Hybrid,Mid-level,5.0,Unknown,0,0,0,No,,78017,7,2020,High,9
Business Analyst,Start-up,Education,Germany,Onsite,Junior,7.0,Master's,1,1,,1,-1,92.5k,,2023,High,-9
Data Engineer,Medium,Education,Unknown,Remote,Junior,11.0,Master's,TRUE,1,1,0,1,9999999,12,2020,Moderate,5
Data Analyst,Large,Education,Canada,Hybrid,Senior,9.3,Bachelor's,1,1,1,0,0,9999999,6,2022,Medium,4
Data Scientist,Medium,Healthcare,Germany,Onsite,Senior,14.6,Bachelor's,,0,1,FALSE,1,9999999,7,2024,High,na
Machine Learning Engineer,Start-up,E-commerce,Canada,Hybrid,Junior,0.0,Master's,1,1,0,1,0,107953,4,2023,Low,3
Business Analyst,Large,Finance,Canada,Hybrid,Senior,4.0,Bachelor's,1,Yes,1,0,1,,8,UNKNOWN,,-3
Business Analyst,Start-up,E-commerce,Singapore,Remote,Senior,1.0,Unknown,1,,0,0,,98261,12,2024,not urgent,-6
Data Analyst,Medium,Finance,United Kingdom,Hybrid,Mid-level,1.0,Bachelor's,1,1,,1,1,103722,11,2024,High Priority,
Machine Learning Engineer,Start-up,E-commerce,Australia,Remote,Senior,6.0,Master's,1,0,1,0,0,150333,4,,Low,
Business Analyst,Large,IT,Germany,Hybrid,Senior,7.0,Bachelor's,1,1,1,1,0,"$149,466",3,2024,,9
AI Engineer,Large,Finance,Unknown,Remote,Senior,5.0,Master's,No,1,0,0,1,146289000,12,2026,Low,-2
Machine Learning Engineer,Large,E-commerce,Australia,Remote,Senior,7.0,Bachelor's,0,0,0,1,0,179.4k,12,2021,urgent,8
Business Analyst,Start-up,Healthcare,India,Hybrid,Junior,4.0,Master's,1,,1,1,,86812,4,2022,High,2
AI Engineer,Large,E-commerce,Australia,Hybrid,Mid-level,7.0,Bachelor's,1,,0,Yes,,149682,2,2020,low priority,3
Machine Learning Engineer,Medium,IT,Germany,Unknown,Junior,7.0,Ph.D,1,,1,-1,0,124039,0,2024,High,6
Data Analyst,Start-up,Healthcare,India,Remote,Junior,7.0,Master's,1,0,1,0,0,68091,0,2023,Low,1
Data Analyst,Large,Education,Singapore,Onsite,Mid-level,13.0,Ph.D,1,0,0,0,1,82037,5,2026,high,
Data Engineer,Large,E-commerce,Australia,Remote,Junior,13.0,Master's,0,0,,0,-1,81168,6,2026,MEDIUM,6
Data Engineer,Start-up,Education,United Kingdom,Hybrid,Senior,7.0,Bachelor's,na,1,0,0,0,95.2k,12,2025,low priority,2
Machine Learning Engineer,Start-up,Finance,Germany,Remote,Fresher,7.0,Bachelor's,0,0,0,1,0,107310,2,2021,High Priority,8
AI Engineer,Large,Healthcare,United State America,Hybrid,Senior,8.0,Bachelor's,2,0,1,1,1,184559,8,2021,HIGH,
AI Engineer,Medium,Finance,India,Remote,Junior,9.0,Bachelor's,0,1,,1,TRUE,112171,10,2025,URGENT,7
Data Scientist,Medium,Healthcare,Germany,Remote,Mid-level,13.0,Bachelor's,0,1,0,0,0,76801,7,2022,Medium,6
AI Engineer,Large,Unknown,Unknown,Onsite,Senior,5.0,Master's,1,0,1,0,,164973,1,2023,low priority,0
Data Scientist,Large,Healthcare,United Kingdom,Onsite,Junior,6.0,Ph.D,,0,2,,1,87000,Dec,2026,High,6
Data Analyst,Large,E-commerce,Canada,Unknown,Senior,5.0,Master's,1,1,0,0,1,111363,12,2025,Low,3
Data Analyst,Medium,Education,Singapore,Remote,Senior,5.0,Bachelor's,1,0,-1,na,0,95.9k,5,2020,Low,3
Data Analyst,Medium,Finance,Australia,Onsite,Mid-level,7.0,Ph.D,1,0,1,1,1,113.0k,8,2025,High Priority,8
Data Analyst,Start-up,Healthcare,Singapore,Onsite,Junior,13.0,Master's,No,0,0,1,0,0,1,2024,Medium,1
Business Analyst,Start-up,Healthcare,Canada,Hybrid,Mid-level,7.0,Bachelor's,1,1,2,0,1,"$102,706",8,2021,High,9
Data Analyst,Large,Finance,Canada,Remote,Senior,9.0,Master's,0,1,-1,0,1,113495,7,,High,9
AI Engineer,Start-up,Healthcare,Unknown,Onsite,Senior,3.0,Ph.D,TRUE,0,0,1,1,164709,10,2020,Low,6
AI Engineer,Large,E-commerce,Germany,Remote,Mid-level,12.0,Master's,1,1,0,1,1,144564,1,2026,URGENT,7
Data Analyst,Start-up,Healthcare,Canada,Onsite,Unknown,8.0,Bachelor's,0,Yes,0,1,0,111358,,2023,High,
Business Analyst,Medium,Finance,Germany,Remote,Unknown,13.0,Bachelor's,0,0,1,0,No,113359,6,2021,High,7
Machine Learning Engineer,Start-up,Education,United State America,Remote,Senior,2.0,Unknown,1,2,1,0,1,168479,7,2025,Low,0
Data Scientist,Start-up,Finance,Germany,Hybrid,Mid-level,0.0,Master's,1,TRUE,0,1,1,98698,7,,Low,1
Data Analyst,Large,E-commerce,Germany,Unknown,Mid-level,13.0,Master's,0,1,1,0,1,103358,,2021,Medium,2
Data Engineer,Medium,Healthcare,Canada,Remote,Senior,14.0,Master's,0,1,0,1,0,118954,12,2024,MEDIUM,3
Business Analyst,Medium,Retail,United Kingdom,Hybrid,Senior,4.0,Master's,0,0,0,1,1,125.9k,5,,low priority,4
AI Engineer,Medium,IT,Australia,Hybrid,Junior,14.0,Master's,TRUE,1,,0,0,103670,10,2024,Medium,1
Business Analyst,Unknown,Retail,Unknown,Unknown,Senior,3.0,Bachelor's,0,1,1,0,0,137634,11,2024,,8
Data Engineer,Medium,E-commerce,Australia,Remote,Junior,1.0,Ph.D,0,Yes,0,1,1,70144,9,2021,High,8
Data Scientist,Medium,IT,India,Unknown,Junior,2.0,Unknown,0,0,,1,FALSE,62673,1,2021,High,8
AI Engineer,Large,IT,Germany,Onsite,Senior,8.0,Master's,0,0,0,0,,,1,2025,Medium,6
Data Engineer,Start-up,IT,United Kingdom,Remote,Senior,14.0,Bachelor's,0,0,1,0,0,,10,2026,,2
Data Scientist,Medium,Retail,India,Hybrid,Mid-level,11.0,Master's,1,1,0,1,1,103041,11,2020,Medium,4
Machine Learning Engineer,Start-up,Unknown,United State America,Hybrid,Junior,13.0,Ph.D,0,1,UNKNOWN,TRUE,1,134340,12,2025,URGENT,6
Machine Learning Engineer,Large,Education,Canada,Onsite,Senior,2.0,Master's,1,1,0,0,0,"$141,358",8,2024,LOW,2
Data Scientist,Large,E-commerce,United Kingdom,Remote,Junior,7.0,Master's,0,1,0,0,0,73501,0,2023,low priority,2
Data Scientist,Medium,Finance,United State America,Unknown,Senior,0.0,Ph.D,0,,0,0,1,"$106,721",13,2026,LOW,5
Data Engineer,Large,IT,Australia,Remote,Senior,10.8,Bachelor's,1,,0,-1,1,125.5k,6,2025,High Priority,8
AI Engineer,Start-up,IT,United State America,Onsite,Junior,10.0,Unknown,0,1,0,,1,103462,2,2026,Medium,5
Unknown,Large,E-commerce,India,Remote,Junior,11.0,Bachelor's,,1,1,-1,0,67742,4,2022,Medium,1
Data Engineer,Start-up,IT,India,Hybrid,Mid-level,3.0,Ph.D,0,0,0,1,0,87705,4,2020,na,-7
Machine Learning Engineer,Start-up,Retail,United Kingdom,Unknown,Senior,5.0,Bachelor's,1,1,1,1,1,182.1k,2,2025,High,6
Data Engineer,Medium,E-commerce,United Kingdom,Hybrid,Senior,9.0,Bachelor's,1,1,Yes,0,0,113342,7,,urgent,8
Business Analyst,Large,Healthcare,Singapore,Hybrid,Mid-level,13.0,Ph.D,1,0,0,0,,"$92,235",Dec,2023,Medium,2
Data Engineer,Start-up,Unknown,India,Remote,Mid-level,7.0,Master's,0,1,1,0,1,96183,12,2026,low,2
AI Engineer,Start-up,E-commerce,United Kingdom,Onsite,Junior,1.0,Master's,1,1,Yes,1,1,132148,6,2022,High,1
Data Scientist,Large,E-commerce,Singapore,Remote,Junior,3.0,Master's,0,0,1,0,1,90093,1,2026,Low,1
Data Analyst,Medium,Retail,Singapore,Remote,Mid-level,12.0,Unknown,No,0,1,Yes,0,107816,3,2025,Urgent,1
AI Engineer,Start-up,Healthcare,Singapore,Onsite,Junior,7.0,Master's,1,0,1,1,0,121037,,,High,6
Business Analyst,Large,Retail,India,Remote,Junior,10.0,Master's,1,0,0,1,2,"$67,802",9,2020,Medium,1
Data Engineer,Start-up,IT,Unknown,Remote,Senior,2.0,Master's,0,1,1,1,1,"$136,466",7,2026,urgent,8
Business Analyst,Large,E-commerce,Unknown,Remote,Mid-level,4.0,Bachelor's,0,-1,1,FALSE,1,98104,2,2020,High Priority,8
Data Engineer,Medium,IT,Australia,Remote,Junior,0.0,Bachelor's,0,1,1,1,0,-78662,9,2026,high,0
Machine Learning Engineer,Large,Education,Singapore,Remote,Junior,8.0,Ph.D,0,2,0,0,0,111134,13,2022,moderate,3
Data Analyst,Large,Healthcare,United State America,Onsite,Senior,7.0,Bachelor's,1,0,0,0,1,132300,3,2020,Medium,6
Data Scientist,Start-up,Finance,United State America,Remote,Senior,3.0,Bachelor's,0,,FALSE,0,1,107239,4,2023,Low,4
Data Analyst,Large,Retail,India,Onsite,Mid-level,11.0,Bachelor's,1,1,1,0,0,108511,6,2021,Urgent,
Business Analyst,Medium,Finance,Australia,Remote,Junior,7.0,Ph.D,0,0,0,1,1,72700,5,2025,Urgent,7
Data Scientist,Start-up,Retail,United Kingdom,Onsite,Mid-level,10.0,Ph.D,0,0,0,0,0,78846,7,2023,MEDIUM,4
Data Analyst,Large,Unknown,Singapore,Hybrid,Fresher,1.0,Ph.D,0,No,0,0,0,54352,Nov,2021,High,7
AI Engineer,Large,Retail,Germany,Remote,Mid-level,7.0,Bachelor's,0,1,,0,0,138995,6,2020,Moderate,4
Business Analyst,Start-up,Finance,India,Hybrid,Mid-level,1.0,Master's,1,0,1,0,1,99655,,2026,Low Priority,2
Data Analyst,Start-up,IT,Germany,Hybrid,Junior,12.0,Ph.D,1,0,0,1,1,,1,2021,High,7
Data Scientist,Large,Finance,Australia,Remote,Mid-level,2.0,Ph.D,0,0,,-1,0,"$85,073",11,2021,low priority,-5
Data Analyst,Medium,IT,Australia,Hybrid,Unknown,8.0,Bachelor's,,0,0,,FALSE,97959,2,2023,High Priority,7
Business Analyst,Large,Healthcare,Canada,Onsite,Junior,6.0,Bachelor's,,0,1,1,1,93575,1,2025,High,
Business Analyst,Start-up,Finance,United State America,Remote,Senior,11.0,Master's,0,0,2,0,,113157,2,2026,,3
Machine Learning Engineer,Large,E-commerce,Germany,Unknown,Junior,1.0,Unknown,No,TRUE,0,0,0,94035,7,2024,Low,3
Machine Learning Engineer,Large,IT,Singapore,Onsite,Senior,7.0,Ph.D,0,1,1,1,FALSE,166006,5,2020,High,9
Data Engineer,Large,IT,Australia,Hybrid,Junior,7.0,Master's,1,0,1,0,1,98658,1,2025,low priority,5
Data Engineer,Medium,Finance,Canada,Remote,Mid-level,1.0,Unknown,Yes,1,1,0,Yes,97663,5,2020,Low,5
AI Engineer,Large,Education,United State America,Remote,Junior,11.0,Bachelor's,1,0,1,0,1,119385,4,2025,Medium,
Data Analyst,Unknown,Retail,United State America,Onsite,Mid-level,3.0,Bachelor's,1,,1,0,0,114339,11,2025,Low,1
Business Analyst,Large,E-commerce,India,Remote,Unknown,2.0,Master's,,,0,1,FALSE,0,8,2020,High Priority,0
Data Engineer,Medium,IT,Germany,Hybrid,Senior,5.0,Ph.D,2,1,1,0,0,110485,11,2023,low priority,4
Data Scientist,Medium,Education,United Kingdom,Onsite,Mid-level,6.0,Ph.D,0,0,0,No,1,89299,12,2026,High,7
AI Engineer,Large,Retail,Germany,Onsite,Mid-level,4.0,Master's,1,Yes,0,0,1,147630,6,2021,High,9
Data Analyst,Start-up,Unknown,United State America,Hybrid,Senior,6.0,Master's,0,1,1,1,0,131422,,2020,High,8
Business Analyst,Unknown,Healthcare,Singapore,Onsite,Junior,12.0,Ph.D,Yes,2,1,0,0,,3,2021,Moderate,3
Data Analyst,Large,E-commerce,Australia,Remote,Senior,11.0,Master's,1,1,1,,,132321,12,2023,Medium,5
AI Engineer,Start-up,Retail,United State America,Hybrid,Mid-level,5.0,Ph.D,0,2,0,0,0,110621,,2023,low,4
AI Engineer,Large,IT,United Kingdom,Remote,Senior,9.3,Bachelor's,0,0,0,0,0,140932,12,2025,medium,2
Machine Learning Engineer,Large,IT,Singapore,Remote,Junior,8.0,Master's,0,1,0,1,1,131605,3,2021,Urgent,7
Data Analyst,Unknown,IT,United Kingdom,Hybrid,Senior,2.0,Bachelor's,FALSE,TRUE,1,0,1,129227000,7,2021,Low,2
Data Analyst,Large,Healthcare,United Kingdom,Remote,Mid-level,10.0,Master's,1,1,-1,0,UNKNOWN,90610,1,2022,Medium,6
AI Engineer,Large,IT,Germany,Remote,Junior,8.0,Unknown,-1,1,1,1,0,0,,2026,URGENT,7
Business Analyst,Large,Retail,United Kingdom,Remote,Mid-level,4.0,Bachelor's,1,1,1,,0,122598,12,2024,Urgent,8
Data Engineer,Medium,Finance,Germany,Hybrid,Mid-level,14.0,Master's,0,1,1,0,0,90443,4,2020,Medium,
Data Engineer,Medium,Finance,Unknown,Hybrid,Senior,5.0,Bachelor's,1,1,,0,1,106453,na,2025,LOW,2
Data Engineer,Large,Retail,United Kingdom,Unknown,Junior,11.0,Ph.D,0,No,0,0,1,79504,2,2021,medium,4
Data Engineer,Medium,IT,Unknown,Remote,Mid-level,1.0,Ph.D,1,1,1,0,1,97302,4,2025,Low,3
Machine Learning Engineer,Medium,Retail,Canada,Remote,Junior,5.0,Unknown,,0,No,FALSE,1,101377,13,UNKNOWN,Low,6
Business Analyst,Large,IT,Germany,Onsite,Unknown,7.0,Master's,1,0,0,1,0,69865,9,2022,High,9
Data Analyst,Start-up,IT,Singapore,Remote,Mid-level,14.0,Bachelor's,1,1,,0,,101133,3,2024,Medium,1
Machine Learning Engineer,Large,Unknown,Singapore,Remote,Senior,1.0,Master's,0,0,0,0,0,"$159,645",7,,not urgent,6
Machine Learning Engineer,Large,IT,United State America,Remote,Mid-level,7.0,Ph.D,0,1,TRUE,0,Yes,139880,4,2022,Medium,4
Data Scientist,Medium,Finance,United State America,Remote,Unknown,0.0,Ph.D,1,1,0,1,1,98363,4,2022,High,8
Business Analyst,Large,Retail,United Kingdom,Onsite,Senior,14.0,Master's,0,1,2,FALSE,,116.7k,7,2021,MEDIUM,1
Business Analyst,Medium,Retail,United State America,Remote,Junior,5.0,Unknown,1,0,,1,0,63827,10,2020,Low,0
Business Analyst,Large,Education,Germany,Hybrid,Unknown,12.0,Master's,FALSE,1,1,0,0,89.3k,12,2023,High Priority,7
Business Analyst,Start-up,Education,Singapore,Remote,Mid-level,7.0,Bachelor's,Yes,1,1,1,0,102117,11,2021,high,4
AI Engineer,Start-up,Retail,Canada,Remote,Senior,6.0,Ph.D,0,2,0,1,1,163155,6,2022,Low Priority,2
Business Analyst,Large,Healthcare,Singapore,Remote,Senior,0.0,Ph.D,0,0,0,1,0,"$135,732",7,2022,urgent,7
Machine Learning Engineer,Large,Unknown,Germany,Hybrid,Junior,6.0,Ph.D,1,1,2,,1,-124265,8,2024,Low,5
Data Engineer,Large,Retail,United State America,Hybrid,Unknown,7.0,Master's,FALSE,0,0,1,0,113699,2,2026,Medium,4
Machine Learning Engineer,Medium,IT,Canada,Remote,Junior,9.0,Master's,0,0,1,0,0,104308,5,2020,Medium,5
AI Engineer,Start-up,Healthcare,India,Onsite,Mid-level,3.0,Unknown,1,0,1,0,0,,2,2022,Low,2
Business Analyst,Large,Retail,Singapore,Hybrid,Senior,7.0,Master's,1,1,0,0,1,127167,UNKNOWN,2023,Low,6
Business Analyst,Large,Retail,Germany,Remote,Junior,11.0,Master's,1,1,0,0,0,74840,9,2020,na,2
Data Scientist,Large,Education,United State America,Remote,Junior,4.0,Bachelor's,1,0,-1,1,0,78228,1,2023,High,1
Data Analyst,Start-up,Education,United Kingdom,Hybrid,Mid-level,13.0,Master's,1,0,0,FALSE,1,81852,11,,Medium,4
Data Analyst,Start-up,IT,Singapore,Remote,Senior,9.0,Bachelor's,0,1,1,1,Yes,135003,1,2022,High,7
AI Engineer,Large,E-commerce,United Kingdom,Hybrid,Junior,7.0,Ph.D,-1,0,0,0,1,95467,9,2026,Low,2
Data Engineer,Medium,IT,India,Unknown,Senior,8.0,Ph.D,0,0,1,1,-1,127.6k,2,2024,High,3
Data Analyst,Start-up,Retail,United Kingdom,Hybrid,Mid-level,8.0,Unknown,1,0,1,1,1,110872,3,2023,urgent,8
Data Scientist,Large,Healthcare,Germany,Remote,Junior,14.0,Ph.D,1,0,Yes,,0,86297,,2020,Urgent,9
Business Analyst,Medium,Retail,India,Hybrid,Unknown,0.0,Master's,No,1,0,0,,87764,13,na,Low,
Data Engineer,Large,Unknown,United State America,Onsite,Senior,4.0,Ph.D,0,0,1,Yes,1,135534,0,2021,,2
AI Engineer,Large,Education,India,Remote,Senior,3.0,Master's,1,0,0,1,0,175064,5,2025,LOW,5
Data Scientist,Large,E-commerce,Australia,Onsite,Senior,1.0,Ph.D,0,0,1,0,,122666,3,2025,High,9
Machine Learning Engineer,Large,Education,Australia,Remote,Mid-level,12.0,Master's,0,0,1,0,0,129350,Feb,2020,Medium,1
Business Analyst,Medium,Finance,Unknown,Remote,Senior,8.0,Master's,1,2,0,0,,108097,,2022,URGENT,8
Machine Learning Engineer,Start-up,Education,Canada,Hybrid,Mid-level,6.0,Unknown,0,1,0,0,0,-111826,4,2021,HIGH,7
Data Scientist,Large,Finance,Germany,Remote,Senior,12.0,Bachelor's,Yes,Yes,1,,1,155405,10,,High,3
Data Analyst,Medium,E-commerce,Germany,Remote,Junior,7.0,Bachelor's,0,0,1,1,-1,78496,5,2025,URGENT,-9
Business Analyst,Large,E-commerce,Canada,Onsite,Mid-level,7.0,Bachelor's,1,FALSE,1,0,0,109876,11,2025,low priority,6
Business Analyst,Start-up,Healthcare,Singapore,Hybrid,Unknown,4.0,Bachelor's,1,0,0,0,0,104706,12,2024,High,9
Data Analyst,Medium,Education,United Kingdom,Onsite,Senior,10.0,Ph.D,1,,0,0,na,105617,2,2026,,8
Data Analyst,Start-up,Finance,Germany,Onsite,Junior,2.0,Master's,0,0,0,1,0,67393,13,2022,Urgent,8
Business Analyst,Start-up,Healthcare,Australia,Hybrid,Mid-level,10.0,Master's,,0,FALSE,0,UNKNOWN,70623,4,2024,Med,2
Data Analyst,Large,Education,India,Remote,Junior,13.0,Master's,1,1,,1,1,,4,,High,1
Data Analyst,Start-up,Finance,United Kingdom,Onsite,Junior,7.0,Ph.D,1,0,0,0,1,55663,12,2021,Medium,5
Data Scientist,Start-up,IT,Canada,Remote,Senior,4.0,Bachelor's,1,0,,0,1,128593,0,UNKNOWN,Low,3
Data Engineer,Unknown,E-commerce,Australia,Remote,Senior,3.0,Ph.D,Yes,,1,1,0,133751,1,2023,High Priority,6
Data Scientist,Large,Finance,Unknown,Remote,Senior,13.0,Bachelor's,Yes,1,1,1,1,"$159,925",3,2020,High,3
Unknown,Large,Education,Australia,Onsite,Mid-level,7.0,Bachelor's,Yes,1,0,0,1,101.3k,9,2021,High,8
Data Analyst,Start-up,IT,Unknown,Onsite,Junior,4.0,Ph.D,1,0,1,0,1,71501,4,,Low,6
Machine Learning Engineer,Start-up,Healthcare,Canada,Hybrid,Junior,7.0,Master's,1,0,0,1,1,114825,9,2020,High Priority,7
Data Scientist,Start-up,Healthcare,Australia,Remote,Senior,2.0,Ph.D,1,Yes,No,0,0,100.6k,4,2026,High,8
AI Engineer,Large,Retail,United Kingdom,Remote,Junior,7.0,Master's,1,0,1,1,-1,131282,11,2026,High,4
Data Analyst,Start-up,Retail,United Kingdom,Hybrid,Senior,11.0,Bachelor's,1,1,0,1,1,125976,3,2021,Medium,4
Data Scientist,Start-up,Finance,Canada,Hybrid,Unknown,2.0,Bachelor's,0,0,0,1,1,,1,2020,High,7
Data Engineer,Medium,E-commerce,Singapore,Remote,Unknown,10.0,Master's,0,0,,Yes,0,133432,8,2026,High Priority,0
Machine Learning Engineer,Large,Retail,Singapore,Onsite,Senior,2.4,Master's,0,1,0,,0,,6,2023,Low,1
Machine Learning Engineer,Start-up,Education,Germany,Onsite,Mid-level,1.0,Ph.D,0,0,0,1,1,140344,0,2025,High,8
Business Analyst,Start-up,IT,United State America,Unknown,Mid-level,9.0,Master's,1,TRUE,1,1,1,110165,8,2026,urgent,
Data Engineer,Large,E-commerce,Canada,Onsite,Junior,0.0,Master's,0,,1,0,No,89.9k,,,urgent,
Data Scientist,Large,Unknown,India,Onsite,Senior,7.0,Master's,0,Yes,0,0,1,112684,13,2022,,-7
AI Engineer,Large,E-commerce,Australia,Hybrid,Junior,10.0,Master's,0,1,1,0,0,127329,,2021,Medium,4
AI Engineer,Large,Healthcare,Canada,Onsite,Junior,11.0,Ph.D,0,Yes,1,1,1,128055,8,2022,URGENT,4
Machine Learning Engineer,Unknown,E-commerce,Singapore,Hybrid,Mid-level,6.0,Bachelor's,0,,1,0,,0,9,2024,High,8
AI Engineer,Large,IT,Unknown,Onsite,Senior,11.0,Master's,No,1,1,0,1,167811,0,2024,MEDIUM,-5
AI Engineer,Large,IT,United Kingdom,Remote,Junior,7.0,Ph.D,0,1,0,0,0,109853,6,2022,Low,6
Data Analyst,Large,Finance,India,Remote,Junior,11.0,Ph.D,0,0,-1,0,1,,1,2020,MEDIUM,3
AI Engineer,Start-up,Healthcare,Germany,Hybrid,Unknown,1.0,Master's,1,FALSE,FALSE,No,No,142350,,2023,low,5
Machine Learning Engineer,Large,Education,Canada,Remote,Junior,4.0,Bachelor's,0,1,0,1,1,117506,3,2020,High,9
Business Analyst,Large,Healthcare,India,Unknown,Junior,9.0,Bachelor's,0,1,0,1,1,91074,5,2026,Medium,4
Machine Learning Engineer,Start-up,Education,Singapore,Hybrid,Mid-level,9.0,Bachelor's,0,0,0,Yes,0,129035,1,2022,Medium,3
Business Analyst,Large,Finance,Germany,Unknown,Mid-level,12.0,Bachelor's,0,0,0,1,FALSE,108424,12,2022,Medium,1
Data Scientist,Start-up,Healthcare,Canada,Remote,Mid-level,5.0,Ph.D,,1,1,0,2,90168,7,2025,High,9
Data Engineer,Unknown,Education,Canada,Remote,Junior,14.0,Bachelor's,,1,1,TRUE,1,UNKNOWN,10,2026,UNKNOWN,4
Data Analyst,Medium,Finance,India,Unknown,Senior,8.0,Master's,-1,Yes,0,1,1,122485,1,2024,Medium,2
Data Engineer,Large,IT,Canada,Onsite,Junior,1.0,Ph.D,0,1,1,1,0,,4,2022,high,3
AI Engineer,Large,Unknown,United State America,Hybrid,Mid-level,2.0,Master's,1,0,0,1,0,154219,9,2025,Low,5
Data Engineer,Large,Finance,United State America,Hybrid,Senior,11.0,Master's,0,No,,1,1,164786,10,2021,High,7
Business Analyst,Large,Education,Canada,Hybrid,Junior,7.0,Bachelor's,0,FALSE,0,0,0,9999999,3,2025,,0
Data Analyst,Medium,Healthcare,United State America,Remote,Unknown,8.0,Ph.D,0,1,2,,0,87616,11,2020,Medium,1
Data Scientist,Medium,IT,United State America,Onsite,Mid-level,2.0,Bachelor's,0,1,1,0,1,,2,2025,Low,4
Machine Learning Engineer,Medium,Education,India,Hybrid,Senior,4.0,Master's,,0,2,0,0,151819,1,2025,URGENT,8
Data Engineer,Start-up,IT,India,Onsite,Junior,7.0,Ph.D,1,1,1,Yes,1,88.8k,7,2025,Urgent,9
Data Engineer,Start-up,Finance,United State America,Remote,Junior,7.0,Master's,2,0,0,0,0,47404000,13,2022,High Priority,7
Data Engineer,Medium,Finance,United State America,Remote,Mid-level,1.0,Unknown,0,0,,,1,97596,10,2020,Low,6
Data Analyst,Large,E-commerce,Canada,Unknown,Junior,10.0,Master's,No,0,0,1,1,"$73,260",8,2021,Med,4
Data Analyst,Start-up,Healthcare,Germany,Hybrid,Senior,7.0,Master's,1,1,1,0,0,112753,6,2025,Low,-6
Data Engineer,Medium,Unknown,Singapore,Remote,Junior,2.0,Ph.D,1,0,1,1,Yes,-87949,12,2020,urgent,5
Machine Learning Engineer,Large,Healthcare,Australia,Hybrid,Junior,7.0,Bachelor's,,0,0,0,2,89382,4,2021,Low,3
AI Engineer,Large,E-commerce,United State America,Onsite,Senior,5.0,Ph.D,,1,0,1,1,160588,12,2021,low priority,2
Data Scientist,Start-up,Education,India,Hybrid,Junior,6.0,Bachelor's,1,1,-1,0,1,55641,8,2021,High,7
Business Analyst,Medium,E-commerce,Canada,Onsite,Junior,7.0,Master's,0,0,,1,0,75987,Sep,2021,High,8
Data Scientist,Medium,Education,Singapore,Hybrid,Mid-level,7.0,Bachelor's,1,FALSE,1,0,,102.4k,9,2021,urgent,7
Machine Learning Engineer,Start-up,Retail,Germany,Onsite,Junior,1.0,Master's,0,1,1,0,,0,7,2026,LOW,3
