JobTitle,Company Size,company_Industry,Country,Remote Type,Exp. Level,Years_Experience,Education  Level,Skills - Python,Skills - SQL,Skills - ML,Skills-DeepLearning,skills_Cloud,Posting Month,posting_Year,Hiring Urgency,Total_Skills,advanced_skill_score,ai_specialist,exp_per_skill,experience_intensity,ml_cloud_combination,job_title_popularity,industry_frequency,premium_candidate,Salary (USD)
AI Engineer,Large,Healthcare,Canada,Remote,Senior,12.0,Master's,0,1,0,1,1,10,2024,High,3,8,0,4.0,96.0,0,1679,1551,1,177421.0
Data Scientist,Medium,Healthcare,United Kingdom,Hybrid,Mid-level,8.0,Unknown,1,0,0,0,1,12,2024,High,2,5,0,4.0,40.0,0,1661,1551,0,87258.0
Data Scientist,Medium,Retail,Unknown,Remote,Senior,4.0,Ph.D,0,0,0,1,1,5,2025,High,2,7,0,2.0,28.0,0,1661,1494,0,122887.0
Business Analyst,Large,E-commerce,United Kingdom,Hybrid,Mid-level,11.0,Ph.D,0,0,1,0,1,4,2021,High,2,6,0,5.5,66.0,1,1714,1567,0,86643.0
Business Analyst,Start-up,E-commerce,Singapore,Hybrid,Senior,7.0,Ph.D,1,1,0,0,1,5,2022,Low,3,6,0,2.333333333333333,42.0,0,1714,1567,0,105554.0
AI Engineer,Large,Healthcare,United State America,Onsite,Junior,10.0,Ph.D,1,1,1,0,0,6,2025,Low,3,6,0,3.333333333333333,60.0,0,1679,1551,0,103185.0
Data Analyst,Large,Retail,Canada,Remote,Mid-level,6.0,Bachelor's,0,0,1,1,1,6,2025,Low,3,10,1,2.0,60.0,1,1626,1494,0,119169.0
Machine Learning Engineer,Medium,E-commerce,India,Onsite,Mid-level,6.0,Bachelor's,0,0,0,0,0,9,2025,Low,0,0,0,inf,0.0,0,1682,1567,0,110236.0
Data Analyst,Large,Healthcare,Canada,Remote,Junior,7.0,Bachelor's,1,1,1,1,1,8,2026,Low,5,13,1,1.4,91.0,1,1626,1551,0,61004.0
AI Engineer,Medium,Retail,India,Remote,Mid-level,7.0,Bachelor's,1,1,1,0,1,12,2024,Low,4,9,0,1.75,63.0,1,1679,1494,0,114300.0
Data Engineer,Large,Retail,Australia,Remote,Senior,5.0,Ph.D,0,1,0,1,0,5,2023,Low,2,5,0,2.5,25.0,0,1623,1494,0,118748.0
Data Analyst,Start-up,Retail,Germany,Onsite,Unknown,7.0,Bachelor's,0,1,1,0,1,3,2024,Low,3,7,0,2.333333333333333,49.0,1,1626,1494,0,127585.0
Machine Learning Engineer,Unknown,Retail,Singapore,Onsite,Junior,13.0,Master's,0,1,0,0,0,2,2021,Low,1,1,0,13.0,13.0,0,1682,1494,0,114224.0
Data Engineer,Large,Healthcare,India,Onsite,Mid-level,11.0,Ph.D,1,1,1,1,0,8,2026,Medium,4,10,1,2.75,110.0,0,1623,1551,0,109411.0
AI Engineer,Large,Healthcare,Germany,Remote,Mid-level,6.0,Master's,0,1,0,0,1,6,2023,Medium,2,4,0,3.0,24.0,0,1679,1551,0,124472.0
AI Engineer,Large,IT,Germany,Hybrid,Mid-level,14.0,Bachelor's,0,1,0,1,1,12,2021,Medium,3,8,0,4.666666666666667,112.0,0,1679,1611,0,155648.0
Data Analyst,Start-up,Education,Germany,Onsite,Mid-level,7.0,Bachelor's,1,0,1,1,1,2,2020,Medium,4,12,1,1.75,84.0,1,1626,1531,0,116482.0
Data Analyst,Medium,Education,Australia,Remote,Junior,5.0,Master's,0,0,1,1,0,12,2026,Medium,2,7,1,2.5,35.0,0,1626,1531,0,75868.0
Data Analyst,Large,IT,India,Unknown,Junior,7.0,Master's,0,1,1,1,1,2,2022,Medium,4,11,1,1.75,77.0,1,1626,1611,0,95819.0
Data Engineer,Large,Finance,United Kingdom,Remote,Junior,7.0,Bachelor's,1,1,0,1,0,2,2022,Medium,3,7,0,2.333333333333333,49.0,0,1623,1595,0,83432.0
Business Analyst,Large,IT,United Kingdom,Onsite,Senior,12.0,Bachelor's,0,1,1,1,1,4,2021,Medium,4,11,1,3.0,132.0,1,1714,1611,0,141412.0
AI Engineer,Large,Healthcare,United State America,Remote,Junior,8.0,Bachelor's,0,1,0,1,1,6,2021,Medium,3,8,0,2.6666666666666665,64.0,0,1679,1551,0,123845.0
Data Analyst,Start-up,Finance,Germany,Hybrid,Junior,8.0,Ph.D,0,1,1,1,0,6,2022,Medium,3,8,1,2.6666666666666665,64.0,0,1626,1595,0,77351.0
AI Engineer,Start-up,Healthcare,United Kingdom,Remote,Unknown,7.0,Master's,0,0,1,0,0,1,2021,Medium,1,3,0,7.0,21.0,0,1679,1551,0,101251.0
Data Scientist,Large,E-commerce,Germany,Onsite,Mid-level,12.0,Master's,1,1,0,0,1,10,2020,Medium,3,6,0,4.0,72.0,0,1661,1567,0,85645.0
Business Analyst,Medium,IT,United State America,Onsite,Senior,4.0,Unknown,1,0,0,0,0,9,2022,Medium,1,2,0,4.0,8.0,0,1714,1611,0,95296.0
Business Analyst,Large,Finance,Unknown,Remote,Mid-level,4.0,Bachelor's,1,0,0,0,1,11,2025,High,2,5,0,2.0,20.0,0,1714,1595,0,81625.0
Machine Learning Engineer,Start-up,IT,United Kingdom,Remote,Mid-level,10.0,Bachelor's,1,1,0,0,1,7,2021,High,3,6,0,3.333333333333333,60.0,0,1682,1611,0,129300.0
Machine Learning Engineer,Large,IT,Canada,Onsite,Mid-level,13.0,Bachelor's,0,0,0,0,1,3,2023,High,1,3,0,13.0,39.0,0,1682,1611,0,129702.0
Data Engineer,Large,Healthcare,Singapore,Hybrid,Junior,1.0,Unknown,0,1,0,1,1,9,2025,High,3,8,0,0.3333333333333333,8.0,0,1623,1551,0,74000.0
Business Analyst,Large,Retail,Australia,Hybrid,Junior,8.0,Master's,0,0,0,0,0,12,2023,High,0,0,0,inf,0.0,0,1714,1494,0,61004.0
Data Analyst,Medium,Unknown,United State America,Onsite,Junior,0.0,Bachelor's,1,0,0,1,0,6,2025,High,2,6,0,0.0,0.0,0,1626,676,1,212076.75
Data Scientist,Large,Finance,Unknown,Onsite,Junior,14.0,Bachelor's,0,1,0,1,1,2,2022,High,3,8,0,4.666666666666667,112.0,0,1661,1595,0,92118.0
AI Engineer,Large,E-commerce,Australia,Remote,Mid-level,1.0,Ph.D,1,0,1,1,0,1,2023,High,3,9,1,0.3333333333333333,9.0,0,1679,1567,0,144964.0
Data Analyst,Large,Education,United State America,Remote,Mid-level,0.0,Unknown,1,1,1,1,1,12,2021,High,5,13,1,0.0,0.0,1,1626,1531,0,112537.0
Data Analyst,Large,Education,Germany,Remote,Junior,6.0,Ph.D,1,1,0,0,0,10,2024,High,2,3,0,3.0,18.0,0,1626,1531,0,69410.0
Data Analyst,Start-up,IT,Singapore,Remote,Junior,10.0,Master's,1,1,0,0,1,9,2026,High,3,6,0,3.333333333333333,60.0,0,1626,1611,0,61004.0
Data Scientist,Large,E-commerce,Unknown,Remote,Mid-level,6.0,Master's,0,1,0,1,1,1,2024,Low,3,8,0,2.0,48.0,0,1661,1567,0,86189.0
Machine Learning Engineer,Large,Healthcare,Singapore,Remote,Senior,3.0,Master's,1,1,1,0,0,5,2021,Low,3,6,0,1.0,18.0,0,1682,1551,0,151115.0
Data Scientist,Large,Retail,Germany,Remote,Senior,12.0,Ph.D,1,1,1,0,1,5,2024,Low,4,9,0,3.0,108.0,1,1661,1494,0,129700.0
Machine Learning Engineer,Medium,IT,United State America,Hybrid,Senior,11.0,Unknown,0,1,0,0,0,8,2024,Low,1,1,0,11.0,11.0,0,1682,1611,0,61004.0
Data Analyst,Medium,IT,Germany,Remote,Senior,14.0,Ph.D,1,0,1,0,1,10,2024,Low,3,8,0,4.666666666666667,112.0,1,1626,1611,0,125355.0
Machine Learning Engineer,Start-up,E-commerce,Australia,Unknown,Junior,10.0,Bachelor's,1,1,1,1,1,12,2020,Low,5,13,1,2.0,130.0,1,1682,1567,0,132482.0
Business Analyst,Large,Education,United State America,Remote,Junior,14.0,Master's,1,0,1,0,1,12,2025,Low,3,8,0,4.666666666666667,112.0,1,1714,1531,0,77510.0
Business Analyst,Large,Finance,United State America,Onsite,Mid-level,14.0,Ph.D,1,0,1,1,0,3,2026,Low,3,9,1,4.666666666666667,126.0,0,1714,1595,0,121523.0
Data Engineer,Large,E-commerce,United Kingdom,Onsite,Mid-level,2.0,Ph.D,1,0,0,1,0,5,2024,Low,2,6,0,1.0,12.0,0,1623,1567,0,88503.0
Business Analyst,Large,Unknown,Australia,Hybrid,Junior,13.0,Bachelor's,0,1,0,1,0,12,2025,Low,2,5,0,6.5,65.0,0,1714,676,0,63996.0
AI Engineer,Large,E-commerce,United State America,Remote,Mid-level,7.0,Master's,0,1,1,0,1,4,2022,Low,3,7,0,2.333333333333333,49.0,1,1679,1567,0,143273.0
Data Scientist,Start-up,Finance,United Kingdom,Remote,Unknown,6.0,Ph.D,0,1,0,0,1,3,2021,Low,2,4,0,3.0,24.0,0,1661,1595,0,113981.0
Data Analyst,Large,Finance,Germany,Hybrid,Mid-level,7.0,Master's,1,0,1,0,1,5,2025,Low,3,8,0,2.333333333333333,56.0,1,1626,1595,0,102477.0
Data Scientist,Large,Healthcare,Germany,Hybrid,Junior,5.0,Ph.D,1,1,1,1,1,11,2023,Low,5,13,1,1.0,65.0,1,1661,1551,0,113873.0
AI Engineer,Medium,E-commerce,United State America,Remote,Junior,2.0,Bachelor's,0,0,1,1,1,6,2023,Low,3,10,1,0.6666666666666666,20.0,1,1679,1567,0,123577.0
Data Scientist,Start-up,IT,Singapore,Onsite,Senior,11.0,Bachelor's,0,0,1,1,1,6,2020,Low,3,10,1,3.6666666666666665,110.0,1,1661,1611,0,144135.0
Data Scientist,Start-up,Finance,Germany,Hybrid,Mid-level,0.0,Ph.D,1,0,1,0,1,2,2022,Low,3,8,0,0.0,0.0,1,1661,1595,0,88718.0
Data Analyst,Medium,Finance,United Kingdom,Remote,Mid-level,13.0,Master's,0,1,1,0,1,11,2023,Low,3,7,0,4.333333333333333,91.0,1,1626,1595,0,80807.0
Data Analyst,Medium,Healthcare,India,Onsite,Junior,12.0,Master's,0,1,0,1,0,11,2020,Low,2,5,0,6.0,60.0,0,1626,1551,0,62860.0
AI Engineer,Large,Education,India,Hybrid,Senior,7.0,Master's,1,1,1,1,1,1,2025,Low,5,13,1,1.4,91.0,1,1679,1531,1,196093.0
Data Analyst,Large,Retail,United State America,Hybrid,Senior,14.0,Ph.D,1,0,1,1,0,11,2022,Low,3,9,1,4.666666666666667,126.0,0,1626,1494,0,139717.0
Business Analyst,Unknown,Education,United Kingdom,Onsite,Senior,4.0,Bachelor's,0,1,0,0,1,10,2026,Low,2,4,0,2.0,16.0,0,1714,1531,0,110928.0
Machine Learning Engineer,Start-up,Healthcare,Singapore,Remote,Mid-level,12.0,Master's,0,0,0,0,1,9,2021,Low,1,3,0,12.0,36.0,0,1682,1551,0,137389.0
AI Engineer,Start-up,Retail,Canada,Hybrid,Mid-level,7.0,Master's,1,1,1,1,1,1,2025,Low,5,13,1,1.4,91.0,1,1679,1494,0,159469.0
Data Analyst,Large,IT,Unknown,Onsite,Junior,7.0,Ph.D,0,1,0,1,1,7,2022,Low,3,8,0,2.333333333333333,56.0,0,1626,1611,0,97866.0
Data Engineer,Start-up,Retail,Germany,Remote,Senior,11.0,Bachelor's,1,1,0,0,1,1,2021,Medium,3,6,0,3.6666666666666665,66.0,0,1623,1494,0,105683.0
Data Analyst,Large,IT,India,Onsite,Senior,10.0,Master's,0,1,0,0,1,7,2023,Medium,2,4,0,5.0,40.0,0,1626,1611,0,113873.0
AI Engineer,Medium,E-commerce,Germany,Remote,Mid-level,9.0,Master's,0,0,0,0,0,1,2022,Medium,0,0,0,inf,0.0,0,1679,1567,0,116270.0
Data Engineer,Start-up,Healthcare,Unknown,Remote,Junior,11.0,Master's,0,0,1,0,0,1,2024,Medium,1,3,0,11.0,33.0,0,1623,1551,0,68200.0
Business Analyst,Medium,Education,Germany,Remote,Junior,3.0,Master's,0,1,1,0,1,9,2022,Medium,3,7,0,1.0,21.0,1,1714,1531,0,78081.0
Machine Learning Engineer,Start-up,Finance,Germany,Hybrid,Mid-level,9.0,Master's,1,1,1,1,0,7,2020,Medium,4,10,1,2.25,90.0,0,1682,1595,0,144703.0
Data Scientist,Large,IT,Canada,Remote,Junior,7.0,Bachelor's,1,1,0,0,1,5,2024,Medium,3,6,0,2.333333333333333,42.0,0,1661,1611,0,77490.0
Business Analyst,Medium,IT,Germany,Remote,Junior,3.0,Bachelor's,1,0,1,1,1,2,2025,Medium,4,12,1,0.75,36.0,1,1714,1611,0,113873.0
Data Analyst,Large,Finance,United State America,Hybrid,Mid-level,13.0,Ph.D,0,0,1,0,1,11,2025,High,2,6,0,6.5,78.0,1,1626,1595,0,120860.0
Machine Learning Engineer,Start-up,Unknown,Germany,Hybrid,Junior,7.0,Master's,1,1,0,1,0,2,2023,Medium,3,7,0,2.333333333333333,49.0,0,1682,676,0,105861.0
Business Analyst,Large,Education,United State America,Hybrid,Senior,4.0,Bachelor's,0,0,1,1,1,9,2026,Medium,3,10,1,1.3333333333333333,40.0,1,1714,1531,0,155242.0
Business Analyst,Start-up,Education,Singapore,Hybrid,Senior,8.0,Master's,1,1,1,0,0,4,2020,Medium,3,6,0,2.6666666666666665,48.0,0,1714,1531,0,119938.0
Machine Learning Engineer,Medium,IT,Germany,Hybrid,Junior,8.0,Ph.D,0,0,1,1,1,11,2020,Medium,3,10,1,2.6666666666666665,80.0,1,1682,1611,0,127449.0
Data Scientist,Large,Finance,Australia,Remote,Senior,6.0,Ph.D,1,0,1,1,0,4,2025,Medium,3,9,1,2.0,54.0,0,1661,1595,0,127324.0
Data Scientist,Large,Finance,United Kingdom,Hybrid,Junior,2.0,Ph.D,0,1,0,1,1,3,2026,Medium,3,8,0,0.6666666666666666,16.0,0,1661,1595,0,113873.0
Machine Learning Engineer,Start-up,E-commerce,Singapore,Onsite,Senior,6.0,Ph.D,0,0,1,0,0,1,2024,Medium,1,3,0,6.0,18.0,0,1682,1567,0,158799.0
Data Engineer,Start-up,IT,Germany,Onsite,Mid-level,13.0,Master's,1,1,1,1,1,9,2023,Medium,5,13,1,2.6,169.0,1,1623,1611,0,113866.0
Machine Learning Engineer,Large,IT,Australia,Onsite,Unknown,1.0,Ph.D,1,0,1,0,1,3,2022,Medium,3,8,0,0.3333333333333333,8.0,1,1682,1611,0,131138.0
AI Engineer,Unknown,Education,Canada,Onsite,Mid-level,6.0,Bachelor's,1,0,0,1,0,5,2024,Medium,2,6,0,3.0,36.0,0,1679,1531,0,134200.0
Data Analyst,Start-up,Unknown,Unknown,Onsite,Senior,4.0,Ph.D,0,1,1,1,0,11,2022,Medium,3,8,1,1.3333333333333333,32.0,0,1626,676,0,115941.0
Business Analyst,Large,E-commerce,Australia,Onsite,Mid-level,7.0,Ph.D,1,1,1,1,1,1,2022,Medium,5,13,1,1.4,91.0,1,1714,1567,0,114612.0
Machine Learning Engineer,Large,Education,Canada,Onsite,Mid-level,9.0,Master's,1,0,1,0,0,1,2022,Medium,2,5,0,4.5,45.0,0,1682,1531,0,140900.0
Data Scientist,Large,Retail,United State America,Hybrid,Mid-level,11.0,Ph.D,0,1,1,1,0,5,2026,High,3,8,1,3.6666666666666665,88.0,0,1661,1494,0,107568.0
Business Analyst,Large,Unknown,United State America,Hybrid,Mid-level,9.0,Bachelor's,1,1,1,1,1,6,2026,High,5,13,1,1.8,117.0,1,1714,676,0,139407.0
Data Engineer,Unknown,Finance,Australia,Onsite,Mid-level,3.0,Bachelor's,1,1,1,0,0,3,2023,High,3,6,0,1.0,18.0,0,1623,1595,0,98674.0
AI Engineer,Start-up,E-commerce,India,Onsite,Senior,13.0,Bachelor's,1,1,1,1,1,11,2023,High,5,13,1,2.6,169.0,1,1679,1567,1,184378.0
Data Analyst,Start-up,IT,Germany,Onsite,Mid-level,14.0,Ph.D,0,0,0,0,0,12,2025,High,0,0,0,inf,0.0,0,1626,1611,0,79969.0
Data Engineer,Large,IT,India,Hybrid,Mid-level,0.0,Ph.D,0,1,0,1,1,10,2025,Low,3,8,0,0.0,0.0,0,1623,1611,0,117900.0
AI Engineer,Medium,IT,United Kingdom,Hybrid,Mid-level,8.4,Master's,0,1,1,0,0,5,2022,Low,2,4,0,4.2,33.6,0,1679,1611,0,129221.0
Data Analyst,Start-up,Education,India,Hybrid,Senior,2.5,Master's,1,1,1,0,1,1,2022,Low,4,9,0,0.625,22.5,1,1626,1531,0,119980.0
AI Engineer,Large,E-commerce,India,Onsite,Junior,1.0,Master's,0,1,1,0,1,4,2020,Low,3,7,0,0.3333333333333333,7.0,1,1679,1567,0,113089.0
Business Analyst,Large,E-commerce,Canada,Remote,Mid-level,7.0,Ph.D,1,1,0,0,0,3,2023,Low,2,3,0,3.5,21.0,0,1714,1567,0,96977.0
Machine Learning Engineer,Large,Unknown,United Kingdom,Unknown,Junior,2.0,Master's,0,0,1,1,0,3,2020,Low,2,7,1,1.0,14.0,0,1682,676,0,139347.0
Data Engineer,Start-up,Education,United Kingdom,Remote,Mid-level,12.0,Master's,0,0,1,1,0,4,2026,Low,2,7,1,6.0,84.0,0,1623,1531,0,104526.0
Business Analyst,Large,IT,Canada,Hybrid,Senior,11.0,Ph.D,0,0,0,0,0,3,2021,Low,0,0,0,inf,0.0,0,1714,1611,0,122262.0
Machine Learning Engineer,Large,IT,Australia,Hybrid,Mid-level,8.0,Ph.D,1,0,1,0,1,3,2021,Low,3,8,0,2.6666666666666665,64.0,1,1682,1611,0,158480.0
Data Scientist,Large,Healthcare,Australia,Remote,Mid-level,0.0,Ph.D,0,1,1,1,0,4,2023,Low,3,8,1,0.0,0.0,0,1661,1551,0,108798.0
AI Engineer,Large,Education,Unknown,Remote,Junior,7.0,Master's,1,1,0,1,0,4,2022,Low,3,7,0,2.333333333333333,49.0,0,1679,1531,0,102533.0
Data Engineer,Large,Education,United State America,Remote,Junior,8.0,Ph.D,0,1,0,0,0,3,2025,Low,1,1,0,8.0,8.0,0,1623,1531,0,73105.0
Data Analyst,Large,E-commerce,Germany,Remote,Senior,4.0,Ph.D,0,1,0,0,0,5,2024,Low,1,1,0,4.0,4.0,0,1626,1567,0,95596.0
AI Engineer,Large,Education,United Kingdom,Hybrid,Mid-level,12.0,Bachelor's,1,0,0,0,1,1,2026,Low,2,5,0,6.0,60.0,0,1679,1531,0,140411.0
AI Engineer,Large,Finance,Germany,Remote,Senior,5.0,Ph.D,1,1,0,0,1,7,2026,Low,3,6,0,1.6666666666666667,30.0,0,1679,1595,0,153760.0
Business Analyst,Start-up,Healthcare,Australia,Hybrid,Mid-level,10.0,Master's,1,1,1,0,0,1,2026,Low,3,6,0,3.333333333333333,60.0,0,1714,1551,0,85452.0
Data Engineer,Start-up,Healthcare,India,Remote,Senior,13.0,Unknown,1,1,1,0,1,1,2020,Low,4,9,0,3.25,117.0,1,1623,1551,0,126449.0
Data Engineer,Start-up,IT,India,Unknown,Junior,10.0,Master's,0,0,0,1,0,3,2020,Low,1,4,0,10.0,40.0,0,1623,1611,0,65096.0
Business Analyst,Medium,Education,Australia,Unknown,Mid-level,1.0,Ph.D,1,1,1,1,0,3,2022,Low,4,10,1,0.25,10.0,0,1714,1531,0,108963.0
Data Analyst,Large,Retail,United State America,Remote,Mid-level,4.0,Ph.D,0,0,0,0,1,6,2022,Low,1,3,0,4.0,12.0,0,1626,1494,0,100361.0
Machine Learning Engineer,Medium,Finance,United Kingdom,Remote,Senior,5.0,Bachelor's,1,0,1,0,0,11,2020,Low,2,5,0,2.5,25.0,0,1682,1595,0,156141.0
Data Analyst,Large,E-commerce,Australia,Onsite,Senior,9.0,Ph.D,1,0,1,1,0,4,2022,Low,3,9,1,3.0,81.0,0,1626,1567,0,134876.0
Data Scientist,Large,Education,Germany,Remote,Mid-level,11.0,Unknown,0,1,1,0,0,5,2021,Low,2,4,0,5.5,44.0,0,1661,1531,0,105786.0
AI Engineer,Large,IT,Germany,Hybrid,Junior,3.0,Master's,1,1,1,1,0,6,2024,Low,4,10,1,0.75,30.0,0,1679,1611,0,108628.0
Data Analyst,Large,IT,Australia,Unknown,Mid-level,7.0,Ph.D,0,0,0,0,0,10,2023,Low,0,0,0,inf,0.0,0,1626,1611,0,92087.0
Data Scientist,Large,Healthcare,India,Hybrid,Junior,6.0,Ph.D,1,0,1,0,0,3,2024,Low,2,5,0,3.0,30.0,0,1661,1551,0,82939.0
AI Engineer,Medium,IT,United State America,Hybrid,Senior,3.0,Master's,1,0,0,0,1,6,2022,Low,2,5,0,1.5,15.0,0,1679,1611,0,153901.0
AI Engineer,Medium,IT,United State America,Onsite,Junior,8.0,Master's,1,1,0,0,1,6,2026,Low,3,6,0,2.6666666666666665,48.0,0,1679,1611,0,111181.0
Data Engineer,Start-up,Education,India,Remote,Junior,7.0,Ph.D,0,1,1,1,1,6,2025,Low,4,11,1,1.75,77.0,1,1623,1531,0,77446.0
Data Scientist,Large,Retail,Germany,Hybrid,Senior,7.0,Bachelor's,1,1,1,1,1,3,2021,Low,5,13,1,1.4,91.0,1,1661,1494,0,139144.0
AI Engineer,Large,Healthcare,United Kingdom,Onsite,Senior,8.0,Master's,0,1,1,0,1,1,2023,Low,3,7,0,2.6666666666666665,56.0,1,1679,1551,0,61004.0
Data Scientist,Large,IT,Germany,Unknown,Mid-level,0.0,Master's,1,0,0,1,0,9,2025,Low,2,6,0,0.0,0.0,0,1661,1611,0,113058.0
Machine Learning Engineer,Large,Retail,United Kingdom,Hybrid,Senior,10.0,Bachelor's,0,1,0,1,0,3,2020,Low,2,5,0,5.0,50.0,0,1682,1494,1,176482.0
AI Engineer,Large,Healthcare,Germany,Hybrid,Mid-level,3.0,Master's,0,0,1,1,0,3,2023,Low,2,7,1,1.5,21.0,0,1679,1551,0,149879.0
Business Analyst,Large,Healthcare,Australia,Hybrid,Senior,7.0,Bachelor's,0,0,1,0,1,3,2022,Low,2,6,0,3.5,42.0,1,1714,1551,0,125467.0
Data Engineer,Medium,Unknown,United State America,Unknown,Junior,12.0,Bachelor's,0,0,0,1,1,1,2025,Low,2,7,0,6.0,84.0,0,1623,676,0,70567.0
Machine Learning Engineer,Start-up,Retail,Australia,Hybrid,Mid-level,0.0,Master's,0,0,0,1,0,6,2024,Low,1,4,0,0.0,0.0,0,1682,1494,0,128261.0
AI Engineer,Medium,Finance,Australia,Hybrid,Mid-level,4.0,Ph.D,0,1,0,0,1,1,2026,Low,2,4,0,2.0,16.0,0,1679,1595,0,121369.0
Business Analyst,Large,Education,United State America,Hybrid,Mid-level,5.0,Bachelor's,0,1,1,1,0,2,2026,Low,3,8,1,1.6666666666666667,40.0,0,1714,1531,0,126490.0
Data Engineer,Start-up,IT,Canada,Hybrid,Junior,2.0,Ph.D,1,1,0,0,1,12,2026,Low,3,6,0,0.6666666666666666,12.0,0,1623,1611,0,61972.0
Data Analyst,Start-up,Education,India,Unknown,Junior,1.0,Master's,1,0,0,0,0,10,2023,Low,1,2,0,1.0,2.0,0,1626,1531,0,67017.0
Data Analyst,Large,Healthcare,Canada,Hybrid,Mid-level,14.0,Bachelor's,1,0,0,0,0,10,2020,Low,1,2,0,14.0,28.0,0,1626,1551,0,96293.0
Business Analyst,Medium,Retail,Germany,Onsite,Junior,8.0,Bachelor's,0,0,1,0,0,12,2025,Low,1,3,0,8.0,24.0,0,1714,1494,1,212076.75
Business Analyst,Start-up,E-commerce,India,Hybrid,Unknown,10.0,Master's,1,1,0,0,1,5,2023,Low,3,6,0,3.333333333333333,60.0,0,1714,1567,0,71369.0
Data Analyst,Medium,Retail,United State America,Remote,Senior,5.0,Bachelor's,0,1,1,1,0,8,2021,Low,3,8,1,1.6666666666666667,40.0,0,1626,1494,0,112738.0
Machine Learning Engineer,Unknown,IT,Australia,Onsite,Senior,7.0,Unknown,0,0,1,0,1,12,2021,Low,2,6,0,3.5,42.0,1,1682,1611,1,182875.0
AI Engineer,Large,Retail,United State America,Remote,Junior,9.0,Ph.D,1,1,1,1,0,4,2024,Low,4,10,1,2.25,90.0,0,1679,1494,0,119437.0
Data Scientist,Unknown,Retail,Australia,Onsite,Junior,0.0,Unknown,0,1,0,1,1,6,2021,Low,3,8,0,0.0,0.0,0,1661,1494,0,93324.0
Data Analyst,Start-up,E-commerce,Canada,Hybrid,Junior,12.0,Master's,0,1,0,0,1,5,2026,Low,2,4,0,6.0,48.0,0,1626,1567,0,61004.0
Business Analyst,Large,Healthcare,United State America,Hybrid,Mid-level,12.0,Ph.D,0,1,1,1,1,12,2026,High,4,11,1,3.0,132.0,1,1714,1551,0,131400.0
Business Analyst,Medium,Finance,United Kingdom,Hybrid,Senior,7.0,Bachelor's,1,0,0,0,1,7,2025,High,2,5,0,3.5,35.0,0,1714,1595,0,100587.0
Machine Learning Engineer,Medium,Finance,Unknown,Hybrid,Senior,7.0,Bachelor's,1,0,0,0,1,11,2025,High,2,5,0,3.5,35.0,0,1682,1595,0,162662.0
Machine Learning Engineer,Start-up,Healthcare,Canada,Hybrid,Junior,11.0,Ph.D,0,0,0,0,1,11,2025,High,1,3,0,11.0,33.0,0,1682,1551,0,101160.0
Machine Learning Engineer,Large,E-commerce,Germany,Onsite,Mid-level,4.0,Ph.D,0,0,0,0,1,4,2023,High,1,3,0,4.0,12.0,0,1682,1567,0,142885.0
Data Scientist,Large,Healthcare,United State America,Unknown,Junior,10.0,Master's,1,1,0,0,0,3,2026,High,2,3,0,5.0,30.0,0,1661,1551,0,61004.0
AI Engineer,Large,IT,Germany,Onsite,Unknown,7.0,Unknown,1,1,1,1,0,2,2024,High,4,10,1,1.75,70.0,0,1679,1611,1,162872.0
Machine Learning Engineer,Medium,Retail,United Kingdom,Onsite,Senior,11.0,Master's,0,1,0,1,0,2,2020,Medium,2,5,0,5.5,55.0,0,1682,1494,1,165708.0
Data Analyst,Medium,Retail,United State America,Remote,Unknown,4.0,Unknown,0,1,0,0,1,6,2023,Medium,2,4,0,2.0,16.0,0,1626,1494,0,107570.0
Data Engineer,Start-up,Healthcare,Singapore,Unknown,Unknown,12.0,Unknown,1,0,1,1,1,6,2023,Medium,4,12,1,3.0,144.0,1,1623,1551,0,118915.0
AI Engineer,Start-up,IT,Australia,Onsite,Junior,1.0,Bachelor's,0,1,0,1,1,1,2021,Medium,3,8,0,0.3333333333333333,8.0,0,1679,1611,0,102310.0
Business Analyst,Large,IT,Germany,Onsite,Junior,10.0,Master's,0,1,0,0,0,4,2024,Medium,1,1,0,10.0,10.0,0,1714,1611,0,61004.0
Business Analyst,Start-up,IT,Unknown,Hybrid,Junior,14.0,Ph.D,0,1,1,0,1,11,2024,Medium,3,7,0,4.666666666666667,98.0,1,1714,1611,0,62468.0
Data Analyst,Large,Finance,India,Remote,Senior,4.0,Master's,0,1,1,0,0,11,2026,Medium,2,4,0,2.0,16.0,0,1626,1595,0,134628.0
Business Analyst,Medium,Retail,United State America,Remote,Mid-level,8.0,Master's,0,0,1,0,0,5,2025,Medium,1,3,0,8.0,24.0,0,1714,1494,0,88769.0
AI Engineer,Medium,E-commerce,Canada,Hybrid,Junior,1.0,Bachelor's,0,0,1,1,1,4,2025,Medium,3,10,1,0.3333333333333333,10.0,1,1679,1567,0,128065.0
AI Engineer,Large,Healthcare,Singapore,Onsite,Unknown,4.0,Bachelor's,0,1,0,1,1,3,2024,Medium,3,8,0,1.3333333333333333,32.0,0,1679,1551,0,128384.0
Business Analyst,Large,IT,India,Remote,Senior,10.0,Bachelor's,0,0,1,1,0,1,2021,Medium,2,7,1,5.0,70.0,0,1714,1611,0,113873.0
Data Scientist,Medium,E-commerce,Australia,Remote,Senior,0.0,Master's,0,1,1,0,1,1,2023,Medium,3,7,0,0.0,0.0,1,1661,1567,0,116369.0
