JobTitle,Company Size,company_Industry,Country,Remote Type,Exp. Level,Years_Experience,Education  Level,Skills - Python,Skills - SQL,Skills - ML,Skills-DeepLearning,skills_Cloud,Salary (USD),Posting Month,posting_Year,Hiring Urgency,Job Openings,Total_Skills,advanced_skill_score,ai_specialist,data_professional,exp_per_skill,experience_intensity,high_salary_job,salary_per_skill,salary_growth_potential,skill_demand_score,industry_hiring_density,country_demand_score,is_remote,is_hybrid,hiring_quarter,remote_premium_salary,peak_hiring_season,ml_cloud_combination,python_sql_combination,salary_percentile,salary_zscore,industry_salary,country_salary,competition_ratio,experience_squared,industry_salary_rank,skill_intersection_power,hiring_momentum,market_expansion_score,job_title_popularity,industry_frequency,salary_gap,premium_candidate,ai_seniority_score,cloud_ai_engineer_score
Machine Learning Engineer,Large,Healthcare,United Kingdom,Onsite,Junior,4.0,Master's,1,0,0,1,1,133906.0,3,2021,High,7,3,9,0,0,1.3333333333333333,36.0,False,44635.333333333336,36.0,4.608465608465608,6860,4.488077496274218,0,0,Q1,1.145002338239027,1,0,0,0.7357605985037406,0.4905644995628413,115724.92537072857,115792.73994038749,1.75,16.0,0.7485493230174082,81.0,4.622950819672131,6535,1682,1551,-5674.978448275855,0,0.0,2
Machine Learning Engineer,Medium,Retail,Canada,Hybrid,Junior,7.0,Master's,0,1,0,0,0,89091.0,3,2024,High,4,1,1,0,0,7.0,7.0,False,89091.0,7.0,4.513274336283186,6709,4.452471482889734,0,1,Q1,0.7651737258729965,1,0,0,0.2288279301745636,-0.7794628425545422,117037.78714859438,118149.7422053232,2.0,49.0,0.21485943775100402,1.0,4.622950819672131,6725,1682,1494,-50489.978448275855,0,0.0,0
Data Analyst,Large,IT,United State America,Unknown,Mid-level,5.0,Master's,0,0,0,1,0,212076.75,7,2024,High,4,1,4,0,0,5.0,20.0,True,212076.75,20.0,4.383084577114428,7466,4.539167254763585,0,0,Q3,1.7926667713255229,0,0,0,0.9811970074812968,2.7058716479243823,117607.79422718807,116964.06474947071,2.0,25.0,0.9773432650527623,1.0,4.3356258596973865,6725,1626,1611,108301.65098400984,1,0.0,1
Business Analyst,Large,E-commerce,Canada,Onsite,Mid-level,9.0,Bachelor's,0,0,1,1,1,117988.0,11,2026,High,6,3,10,1,0,3.0,90.0,False,39329.333333333336,90.0,4.877611940298507,7032,4.452471482889734,0,0,Q4,1.0088908330033481,0,1,0,0.5824438902743142,0.03945894937151004,115678.97271857051,118149.7422053232,1.5,81.0,0.601148691767709,19683.0,4.502029769959405,6540,1714,1567,11258.406651108511,0,9.0,3
Data Engineer,Large,Retail,Australia,Hybrid,Mid-level,11.0,Bachelor's,0,1,0,0,1,108525.0,1,2020,High,0,2,4,0,0,5.5,44.0,False,54262.5,44.0,4.510964912280702,6709,4.557251908396947,0,1,Q1,0.9320860535897784,1,0,0,0.4090274314214464,-0.22871618704390445,117037.78714859438,117294.55629770992,0.0,121.0,0.39558232931726905,2048.0,4.498521584861029,6289,1623,1494,4077.275723967963,0,0.0,1
Data Engineer,Start-up,E-commerce,Singapore,Remote,Senior,10.0,Bachelor's,1,0,0,1,0,114501.0,3,2020,High,9,2,6,0,0,5.0,60.0,False,57250.5,60.0,4.8,7032,4.4948224852071,1,0,Q1,0.9868128190640664,1,0,0,0.5431920199501247,-0.05936031520426407,115678.97271857051,116940.13387573964,3.0,100.0,0.5666879387364391,1024.0,4.622950819672131,6289,1623,1567,10053.275723967963,0,0.0,1
Machine Learning Engineer,Medium,E-commerce,Germany,Onsite,Mid-level,4.3,Ph.D,1,1,1,0,1,140929.0,9,2021,High,2,4,9,0,1,1.075,38.699999999999996,True,35232.25,38.699999999999996,4.685344827586207,7032,4.497611464968153,0,0,Q3,1.205054549651904,1,1,1,0.7873316708229426,0.6895916561775994,115678.97271857051,115893.9773089172,0.4,18.49,0.790044671346522,388.0234410266618,4.564450474898236,6535,1682,1567,1348.021551724145,0,0.0,2
Data Scientist,Medium,Finance,United Kingdom,Hybrid,Mid-level,7.0,Master's,0,0,0,0,0,70522.0,8,2021,Low,9,0,0,0,0,inf,0.0,False,inf,0.0,4.326771653543307,7170,4.488077496274218,0,1,Q3,0.6056906028220074,0,0,0,0.09206982543640897,-1.3056959724391277,116283.64576802508,115792.73994038749,9.0,49.0,0.09717868338557993,0.0,4.438775510204081,6535,1661,1595,-34575.339403973514,0,0.0,0
Data Engineer,Large,Finance,United State America,Hybrid,Junior,10.0,Bachelor's,0,1,1,0,1,82100.0,12,2021,Low,2,3,7,0,0,3.3333333333333335,70.0,False,27366.666666666668,70.0,4.439807383627608,7170,4.539167254763585,0,1,Q4,0.7051302925567454,0,1,0,0.17211970074812968,-0.9775831404178164,116283.64576802508,116964.06474947071,0.5,100.0,0.1774294670846395,59049.0,4.735294117647059,6535,1623,1595,-22347.724276032037,0,0.0,2
Machine Learning Engineer,Large,Healthcare,India,Hybrid,Junior,7.0,Ph.D,0,1,0,0,1,98073.0,3,2023,Low,8,2,4,0,0,3.5,28.0,False,49036.5,28.0,4.510964912280702,6860,4.45144157814871,0,1,Q1,0.8423172129344421,1,0,0,0.30972568578553616,-0.5249189267473718,115724.92537072857,115117.87329286798,2.6666666666666665,49.0,0.3352675693101225,128.0,4.622950819672131,6137,1682,1551,-41507.978448275855,0,0.0,1
Data Engineer,Medium,Education,United State America,Remote,Senior,0.0,Master's,1,1,0,0,0,101130.0,6,2026,Low,6,2,3,0,1,0.0,0.0,False,50565.0,0.0,4.319148936170213,6840,4.539167254763585,1,0,Q2,0.8715764962048282,0,0,1,0.337356608478803,-0.4382855766446643,116356.81743958197,116964.06474947071,2.0,0.0,0.3246244284781189,1.0,4.5,6540,1623,1531,-3317.724276032037,0,0.0,0
Data Scientist,Medium,IT,Germany,Hybrid,Mid-level,0.0,Master's,0,1,1,0,0,88079.0,4,2023,Low,6,2,4,0,0,0.0,0.0,False,44039.5,0.0,4.695652173913044,7466,4.497611464968153,0,1,Q2,0.7564819858478147,0,0,0,0.21980049875311722,-0.8081422505702243,117607.79422718807,115893.9773089172,2.0,0.0,0.22036002482929856,1.0,4.353086419753087,6137,1661,1611,-17018.339403973514,0,0.0,1
Data Analyst,Medium,Healthcare,Canada,Onsite,Mid-level,0.0,Ph.D,0,0,0,1,0,87700.0,5,2020,Low,1,1,4,0,0,0.0,0.0,False,87700.0,0.0,4.383084577114428,6860,4.452471482889734,0,0,Q2,0.7499044483709668,0,0,0,0.21620947630922693,-0.8188828589081132,115724.92537072857,118149.7422053232,0.5,0.0,0.23597678916827852,1.0,4.478201634877384,6289,1626,1551,-16075.099015990156,0,0.0,1
Data Engineer,Start-up,E-commerce,United State America,Onsite,Mid-level,6.0,Master's,1,0,0,0,1,80012.0,7,2023,Low,4,2,5,0,0,3.0,30.0,False,40006.0,30.0,4.409836065573771,7032,4.539167254763585,0,0,Q3,0.6841659603541368,0,0,0,0.16094763092269326,-1.0367556739521484,115678.97271857051,116964.06474947071,1.3333333333333333,36.0,0.15539246968730058,64.0,4.3356258596973865,6137,1623,1567,-24435.724276032037,0,0.0,1
AI Engineer,Medium,Finance,Unknown,Remote,Unknown,12.0,Ph.D,1,0,1,1,1,123820.0,5,2020,Low,3,4,12,1,0,3.0,144.0,False,30955.0,144.0,4.692607003891051,7170,4.6797202797202795,1,0,Q2,1.0671274771094812,0,1,0,0.6372069825436409,0.20473395682947235,116283.64576802508,116538.71678321678,0.6,144.0,0.6476489028213166,16777216.0,4.478201634877384,6289,1679,1595,-15393.732430017873,0,12.0,3
Business Analyst,Large,IT,Unknown,Hybrid,Junior,12.0,Bachelor's,0,0,1,0,1,76382.0,11,2020,Low,5,2,6,0,0,6.0,72.0,False,38191.0,72.0,4.420454545454546,7466,4.6797202797202795,0,1,Q4,0.6560202436792854,0,1,0,0.12957605985037407,-1.1396274635736168,117607.79422718807,116538.71678321678,1.6666666666666667,144.0,0.13469894475481067,4096.0,4.502029769959405,6289,1714,1611,-30347.59334889149,0,0.0,2
Business Analyst,Start-up,IT,Singapore,Hybrid,Senior,8.0,Ph.D,0,0,1,0,1,122418.0,11,2025,Low,2,2,6,0,0,4.0,48.0,False,61209.0,48.0,4.420454545454546,7466,4.4948224852071,0,1,Q4,1.0514085280659156,0,1,0,0.6234413965087282,0.1650022077800788,117607.79422718807,116940.13387573964,0.6666666666666666,64.0,0.6238361266294227,256.0,4.502029769959405,6397,1714,1611,15688.406651108511,0,0.0,2
AI Engineer,Large,Finance,Singapore,Hybrid,Mid-level,7.0,Ph.D,1,0,0,1,0,129407.0,9,2022,Low,6,2,6,0,0,3.5,42.0,False,64703.5,42.0,4.8,7170,4.4948224852071,0,1,Q3,1.111434784030338,1,0,0,0.6972568578553616,0.3630658269713851,116283.64576802508,116940.13387573964,2.0,49.0,0.69717868338558,128.0,4.564450474898236,6596,1679,1595,-9806.732430017873,0,0.0,1
AI Engineer,Medium,IT,Germany,Remote,Senior,7.0,Bachelor's,1,1,0,0,1,150892.0,7,2025,Low,7,3,6,0,1,2.3333333333333335,42.0,True,50297.333333333336,42.0,4.55786350148368,7466,4.497611464968153,1,0,Q3,1.3004441873364871,0,0,1,0.8441895261845387,0.9719364605849518,117607.79422718807,115893.9773089172,1.75,49.0,0.8336436995654872,2187.0,4.3356258596973865,6397,1679,1611,11678.267569982127,0,0.0,1
Machine Learning Engineer,Medium,Healthcare,India,Onsite,Junior,12.0,Ph.D,0,0,1,0,1,212076.75,9,2022,High,9,2,6,0,0,6.0,72.0,True,106038.375,72.0,4.420454545454546,6860,4.45144157814871,0,0,Q3,1.8134241530337223,1,1,0,0.9811970074812968,2.7058716479243823,115724.92537072857,115117.87329286798,3.0,144.0,0.9774339136041263,4096.0,4.564450474898236,6596,1682,1551,72495.77155172414,1,0.0,2
Data Engineer,Start-up,E-commerce,Singapore,Hybrid,Senior,13.0,Ph.D,1,0,1,0,0,115553.0,7,2022,High,6,2,5,0,0,6.5,65.0,False,57776.5,65.0,3.948,7032,4.4948224852071,0,1,Q3,0.9924472679148552,0,0,0,0.5539152119700748,-0.029547333749226967,115678.97271857051,116940.13387573964,2.0,169.0,0.5768985322271857,8192.0,4.3356258596973865,6596,1623,1567,11105.275723967963,0,0.0,1
AI Engineer,Medium,IT,India,Remote,Senior,4.5,Ph.D,0,1,1,0,1,149986.0,10,2026,High,7,3,7,0,0,1.5,31.5,True,49995.333333333336,31.5,4.439807383627608,7466,4.45144157814871,1,0,Q4,1.2926359375039786,1,1,0,0.8398004987531172,0.9462610221835605,117607.79422718807,115117.87329286798,1.75,20.25,0.8292985723153321,140.29611541307906,4.494055482166447,6540,1679,1611,10772.267569982127,0,0.0,2
Data Analyst,Large,Education,United State America,Hybrid,Senior,2.0,Ph.D,0,1,1,1,0,126793.0,12,2025,High,5,3,8,1,0,0.6666666666666666,16.0,False,42264.333333333336,16.0,4.715404699738904,6840,4.539167254763585,0,1,Q4,1.0889839851905898,0,0,0,0.667780548628429,0.2889868027095344,116356.81743958197,116964.06474947071,1.25,4.0,0.6721097322011756,9.0,4.735294117647059,6397,1626,1531,23017.900984009844,0,2.0,2
Data Engineer,Start-up,E-commerce,United Kingdom,Remote,Mid-level,2.0,Master's,1,0,1,0,1,102500.0,1,2026,High,5,3,8,0,0,0.6666666666666666,16.0,False,34166.666666666664,16.0,4.464912280701754,7032,4.488077496274218,1,0,Q1,0.8833836731038751,1,1,0,0.3534164588528678,-0.39946068634675475,115678.97271857051,115792.73994038749,1.25,4.0,0.3679004467134652,9.0,4.498521584861029,6540,1623,1567,-1947.7242760320369,0,0.0,2
AI Engineer,Unknown,E-commerce,Singapore,Hybrid,Mid-level,7.0,Master's,1,1,1,0,0,147428.0,3,2020,High,0,3,6,0,1,2.3333333333333335,42.0,True,49142.666666666664,42.0,4.462962962962963,7032,4.4948224852071,0,1,Q1,1.2662113126803394,1,0,1,0.8270324189526185,0.8737690007368067,115678.97271857051,116940.13387573964,0.0,49.0,0.8372686662412253,2187.0,4.622950819672131,6289,1679,1567,8214.267569982127,0,0.0,1
Data Analyst,Start-up,Retail,Unknown,Remote,Senior,5.0,Bachelor's,0,0,0,1,1,127133.0,5,2026,High,3,2,7,0,0,2.5,35.0,False,63566.5,35.0,4.664,6709,4.6797202797202795,1,0,Q2,1.095680161099658,0,0,0,0.6711221945137157,0.2986221769440521,117037.78714859438,116538.71678321678,1.0,25.0,0.6579651941097724,32.0,4.478201634877384,6540,1626,1494,23357.900984009844,0,0.0,2
Data Analyst,Unknown,Finance,Unknown,Onsite,Mid-level,0.0,Master's,0,0,1,0,1,95910.0,4,2021,High,9,2,6,0,0,0.0,0.0,False,47955.0,0.0,4.420454545454546,7170,4.6797202797202795,0,0,Q2,0.8201064497521029,0,1,0,0.291072319201995,-0.5862169104804947,116283.64576802508,116538.71678321678,3.0,0.0,0.2984326018808777,1.0,4.353086419753087,6535,1626,1595,-7865.099015990156,0,0.0,2
Data Scientist,Medium,Finance,Australia,Hybrid,Senior,14.0,Unknown,0,0,1,1,1,128828.0,3,2026,Medium,2,3,10,1,0,4.666666666666667,140.0,False,42942.666666666664,140.0,4.877611940298507,7170,4.557251908396947,0,1,Q1,1.10646194067601,1,1,0,0.6906733167082294,0.34665735143672116,116283.64576802508,117294.55629770992,0.5,196.0,0.6915360501567398,4782969.0,4.622950819672131,6540,1661,1595,23730.660596026486,0,14.0,3
Data Scientist,Large,Education,Singapore,Hybrid,Mid-level,13.7,Master's,1,0,0,1,0,108174.0,5,2026,Medium,1,2,6,0,0,6.85,82.19999999999999,False,54087.0,82.19999999999999,4.8,6840,4.4948224852071,0,1,Q2,0.9290714283438902,0,0,0,0.40618453865336657,-0.23866329397424477,116356.81743958197,116940.13387573964,0.3333333333333333,187.68999999999997,0.3886348791639451,13307.943261900557,4.478201634877384,6540,1661,1531,3076.660596026486,0,0.0,1
Data Scientist,Medium,Retail,India,Hybrid,Mid-level,12.0,Bachelor's,0,1,1,1,1,99411.0,3,2021,Medium,2,4,11,1,0,3.0,132.0,False,24852.75,132.0,4.6755555555555555,6709,4.45144157814871,0,1,Q1,0.8538088613076568,1,1,0,0.32089775561097256,-0.48700089520094636,117037.78714859438,115117.87329286798,0.4,144.0,0.3092369477911647,16777216.0,4.622950819672131,6535,1661,1494,-5686.339403973514,0,12.0,3
Data Analyst,Large,Finance,Australia,Onsite,Senior,3.8,Master's,0,1,1,1,1,164863.0,7,2021,High,4,4,11,1,0,0.95,41.8,True,41215.75,41.8,4.6755555555555555,7170,4.557251908396947,0,0,Q3,1.4097092026429043,0,1,0,0.9083291770573566,1.3678653236156773,116283.64576802508,117294.55629770992,0.8,14.44,0.9047021943573668,194.0117205133309,4.3356258596973865,6535,1626,1595,61087.900984009844,1,3.8,3
Data Scientist,Large,E-commerce,United Kingdom,Remote,Mid-level,11.0,Bachelor's,1,0,0,0,1,109277.0,4,2026,High,8,2,5,0,0,5.5,55.0,False,54638.5,55.0,4.409836065573771,7032,4.488077496274218,1,0,Q2,0.9417904160563138,0,0,0,0.41576059850374064,-0.20740500638403003,115678.97271857051,115792.73994038749,2.6666666666666665,121.0,0.4339502233567326,2048.0,4.353086419753087,6540,1661,1567,4179.660596026486,0,0.0,1
AI Engineer,Medium,E-commerce,Australia,Onsite,Mid-level,7.0,Master's,0,1,0,0,1,61004.0,6,2026,High,0,2,4,0,0,3.5,28.0,False,30502.0,28.0,4.510964912280702,7032,4.557251908396947,0,0,Q2,0.5216325081918183,0,0,0,0.023341645885286783,-1.5754297723336552,115678.97271857051,117294.55629770992,0.0,49.0,0.024569240587109124,128.0,4.5,6540,1679,1567,-78209.73243001787,0,0.0,1
Data Engineer,Large,Finance,United Kingdom,Onsite,Junior,13.0,Master's,1,1,0,1,1,79660.0,10,2025,High,4,4,10,0,1,3.25,130.0,False,19915.0,130.0,4.544802867383512,7170,4.488077496274218,0,0,Q4,0.6811560816103902,1,0,1,0.15750623441396508,-1.0467311202184728,116283.64576802508,115792.73994038749,0.8,169.0,0.16050156739811913,67108864.0,4.494055482166447,6397,1623,1595,-24787.724276032037,0,0.0,2
Data Engineer,Medium,E-commerce,United Kingdom,Remote,Mid-level,7.0,Ph.D,0,0,0,1,1,92700.0,5,2020,High,9,2,7,0,0,3.5,49.0,False,46350.0,49.0,4.664,7032,4.488077496274218,1,0,Q2,0.7989235755778461,0,0,0,0.26234413965087283,-0.6771861789887353,115678.97271857051,115792.73994038749,3.0,49.0,0.26292278238672623,128.0,4.478201634877384,6289,1623,1567,-11747.724276032037,0,0.0,2
Data Engineer,Unknown,Finance,United Kingdom,Remote,Junior,10.0,Ph.D,0,0,1,1,1,82809.0,9,2026,High,3,3,10,1,0,3.3333333333333335,100.0,False,27603.0,100.0,4.877611940298507,7170,4.488077496274218,1,0,Q3,0.7136792057176468,1,1,0,0.17516209476309227,-0.9574905512052485,116283.64576802508,115792.73994038749,0.75,100.0,0.180564263322884,59049.0,4.564450474898236,6540,1623,1595,-21638.724276032037,0,10.0,3
Business Analyst,Unknown,Education,Canada,Onsite,Senior,0.0,Bachelor's,0,1,0,0,1,141063.0,2,2023,High,3,2,4,0,0,0.0,0.0,True,70531.5,0.0,4.510964912280702,6840,4.452471482889734,0,0,Q1,1.2062003557645804,1,0,0,0.7883291770573566,0.6933891271994388,116356.81743958197,118149.7422053232,1.0,0.0,0.7962116263879817,1.0,4.623015873015873,6137,1714,1531,34333.40665110851,0,0.0,1
Data Scientist,Large,Retail,United Kingdom,Onsite,Senior,7.0,Unknown,0,0,1,1,1,113873.0,8,2022,High,6,3,10,1,0,2.3333333333333335,70.0,False,37957.666666666664,70.0,4.877611940298507,6709,4.488077496274218,0,0,Q3,0.9737043243939236,0,1,0,0.5000498753117207,-0.07715741820213792,117037.78714859438,115792.73994038749,1.5,49.0,0.4842704149933066,2187.0,4.438775510204081,6596,1661,1494,8775.660596026486,0,7.0,3
Machine Learning Engineer,Large,IT,United Kingdom,Hybrid,Junior,7.0,Ph.D,0,0,0,0,1,133992.0,6,2021,High,4,1,3,0,0,7.0,21.0,False,133992.0,21.0,4.300261096605744,7466,4.488077496274218,0,1,Q2,1.1508138630969968,0,0,0,0.736359102244389,0.4930016824574546,117607.79422718807,115792.73994038749,2.0,49.0,0.728739913097455,1.0,4.5,6535,1682,1611,-5588.978448275855,0,0.0,1
Business Analyst,Start-up,E-commerce,Unknown,Remote,Junior,6.0,Bachelor's,0,0,1,1,0,84190.0,11,2021,High,6,2,7,1,0,3.0,42.0,False,42095.0,42.0,4.4863813229571985,7032,4.6797202797202795,1,0,Q4,0.7255811847669781,0,0,0,0.18304239401496258,-0.9183539282115164,115678.97271857051,116538.71678321678,2.0,36.0,0.17868538608806636,64.0,4.502029769959405,6535,1714,1567,-22539.59334889149,0,6.0,2
AI Engineer,Medium,Retail,Australia,Onsite,Junior,5.0,Unknown,1,1,1,0,1,109043.0,6,2026,High,1,4,9,0,1,1.25,45.0,False,27260.75,45.0,4.685344827586207,6709,4.557251908396947,0,0,Q2,0.9324039995862637,0,1,1,0.413715710723192,-0.2140364110042569,117037.78714859438,117294.55629770992,0.2,25.0,0.40160642570281124,1024.0,4.5,6540,1679,1494,-30170.732430017873,0,0.0,2
Data Scientist,Large,Finance,Singapore,Unknown,Mid-level,9.0,Ph.D,0,1,1,1,1,131261.0,6,2023,High,9,4,11,1,0,2.25,99.0,False,32815.25,99.0,4.6755555555555555,7170,4.4948224852071,0,0,Q2,1.1095380944443909,0,1,0,0.7128179551122195,0.41560695588549046,116283.64576802508,116940.13387573964,1.8,81.0,0.715987460815047,262144.0,4.5,6137,1661,1595,26163.660596026486,0,9.0,3
Data Analyst,Start-up,E-commerce,United Kingdom,Onsite,Junior,3.0,Bachelor's,0,1,1,0,1,79866.0,4,2026,High,4,3,7,0,0,1.0,21.0,False,26622.0,21.0,4.439807383627608,7032,4.488077496274218,0,0,Q2,0.6829175447388328,0,1,0,0.15920199501246882,-1.0408932170057943,115678.97271857051,115792.73994038749,1.0,9.0,0.15124441608168473,27.0,4.353086419753087,6540,1626,1567,-23909.099015990156,0,0.0,2
Business Analyst,Start-up,Retail,India,Hybrid,Junior,5.0,Ph.D,1,1,1,0,1,113873.0,2,2020,High,8,4,9,0,1,1.25,45.0,False,28468.25,45.0,4.685344827586207,6709,4.45144157814871,0,1,Q1,0.9780182923789802,1,1,1,0.5000498753117207,-0.07715741820213792,117037.78714859438,115117.87329286798,1.6,25.0,0.4842704149933066,1024.0,4.623015873015873,6289,1714,1494,7143.406651108511,0,0.0,2
Data Scientist,Large,Finance,United Kingdom,Hybrid,Senior,14.0,Bachelor's,0,1,0,1,1,149831.0,1,2023,High,3,3,8,0,0,4.666666666666667,112.0,True,49943.666666666664,112.0,4.414492753623189,7170,4.488077496274218,0,1,Q1,1.2868499009021892,1,0,0,0.8389027431421446,0.9418684251060597,116283.64576802508,115792.73994038749,0.75,196.0,0.838871473354232,4782969.0,4.498521584861029,6137,1661,1595,44733.660596026486,0,0.0,2
Data Engineer,Medium,Finance,Australia,Remote,Junior,2.0,Bachelor's,0,0,1,0,1,65978.0,6,2026,High,6,2,6,0,0,1.0,12.0,False,32989.0,12.0,4.420454545454546,7170,4.557251908396947,1,0,Q2,0.5686232974053412,0,1,0,0.07231920199501247,-1.434469915149858,116283.64576802508,117294.55629770992,2.0,4.0,0.07962382445141065,4.0,4.5,6540,1623,1595,-38469.72427603204,0,0.0,2
AI Engineer,Start-up,Retail,Singapore,Onsite,Senior,12.0,Unknown,0,1,1,0,0,158025.0,2,2021,High,6,2,4,0,0,6.0,48.0,True,79012.5,48.0,4.695652173913044,6709,4.4948224852071,0,0,Q1,1.3512388877288715,1,0,0,0.8811970074812968,1.174080944157936,117037.78714859438,116940.13387573964,2.0,144.0,0.8808567603748326,4096.0,4.623015873015873,6535,1679,1494,18811.267569982127,0,0.0,1
Data Analyst,Medium,Healthcare,Singapore,Unknown,Mid-level,13.0,Unknown,0,1,1,0,1,102269.0,5,2020,High,0,3,7,0,0,4.333333333333333,91.0,False,34089.666666666664,91.0,4.439807383627608,6860,4.4948224852071,0,0,Q2,0.8644711786496629,0,1,0,0.35112219451371574,-0.40600707295903,115724.92537072857,116940.13387573964,0.0,169.0,0.38749194068343007,1594323.0,4.478201634877384,6289,1626,1551,-1506.0990159901557,0,0.0,2
AI Engineer,Medium,Healthcare,India,Onsite,Fresher,6.0,Unknown,1,0,0,0,0,85442.0,12,2020,High,3,1,2,0,0,6.0,12.0,False,85442.0,12.0,4.204878048780488,6860,4.45144157814871,0,0,Q4,0.730596760293183,0,0,0,0.19291770573566086,-0.8828730795597042,115724.92537072857,115117.87329286798,1.5,36.0,0.2076079948420374,1.0,4.735294117647059,6289,1679,1551,-53771.73243001787,0,0.0,0
Business Analyst,Medium,Unknown,India,Remote,Senior,4.0,Bachelor's,1,1,1,0,0,130598.0,1,2025,High,8,3,6,0,1,1.3333333333333333,24.0,False,43532.666666666664,24.0,4.462962962962963,3142,4.45144157814871,1,0,Q1,1.1255428384392183,1,0,1,0.7075311720698254,0.3968179761281809,118605.81360946746,115117.87329286798,2.0,16.0,0.6745562130177515,81.0,4.498521584861029,6397,1714,676,23868.40665110851,0,0.0,1
Data Engineer,Medium,Retail,Canada,Remote,Senior,4.0,Ph.D,0,1,1,1,0,130639.0,12,2024,High,8,3,8,1,0,1.3333333333333333,32.0,False,43546.333333333336,32.0,4.715404699738904,6709,4.452471482889734,1,0,Q4,1.12589619190846,0,0,0,0.707930174563591,0.3979798889035198,117037.78714859438,118149.7422053232,2.0,16.0,0.7001338688085676,81.0,4.735294117647059,6725,1623,1494,26191.275723967963,0,4.0,2
Data Scientist,Large,Healthcare,Australia,Hybrid,Senior,7.0,Bachelor's,0,0,0,0,1,125350.0,8,2026,High,2,1,3,0,0,7.0,21.0,False,125350.0,21.0,4.300261096605744,6860,4.557251908396947,0,1,Q3,1.076590525846383,0,0,0,0.6518703241895262,0.24809314088480197,115724.92537072857,117294.55629770992,1.0,49.0,0.6569954867827208,1.0,4.438775510204081,6540,1661,1551,20252.660596026486,0,0.0,1
Machine Learning Engineer,Start-up,Healthcare,United Kingdom,Onsite,Junior,7.0,Bachelor's,0,0,1,1,0,122732.0,6,2026,High,2,2,7,1,0,3.5,49.0,False,61366.0,49.0,4.4863813229571985,6860,4.488077496274218,0,0,Q2,1.0494557897088426,0,0,0,0.6273815461346633,0.17390075927901572,115724.92537072857,115792.73994038749,0.6666666666666666,49.0,0.6295938104448743,128.0,4.5,6540,1682,1551,-16848.978448275855,0,7.0,2
Business Analyst,Medium,Finance,United State America,Unknown,Junior,0.0,Bachelor's,1,1,0,1,1,77818.0,3,2024,High,7,4,10,0,1,0.0,0.0,False,19454.5,0.0,4.544802867383512,7170,4.539167254763585,0,0,Q1,0.6577889505144224,1,0,1,0.14154613466334165,-1.0989321771007714,116283.64576802508,116964.06474947071,1.4,0.0,0.14670846394984327,1.0,4.622950819672131,6725,1714,1595,-28911.59334889149,0,0.0,2
Data Engineer,Large,Retail,United Kingdom,Onsite,Junior,9.0,Ph.D,1,0,1,0,1,79691.0,10,2021,High,6,3,8,0,0,3.0,72.0,False,26563.666666666668,72.0,4.464912280701754,6709,4.488077496274218,0,0,Q4,0.6814211561588451,1,1,0,0.15760598503740647,-1.0458526008029725,117037.78714859438,115792.73994038749,1.5,81.0,0.15461847389558234,19683.0,4.494055482166447,6535,1623,1494,-24756.724276032037,0,0.0,2
Data Analyst,Medium,Healthcare,Unknown,Onsite,Junior,9.0,Master's,1,1,1,0,0,61841.0,1,2024,High,6,3,6,0,1,3.0,54.0,False,20613.666666666668,54.0,4.462962962962963,6860,4.6797202797202795,0,0,Q1,0.5287895210001021,1,0,1,0.051471321695760595,-1.5517097481151514,115724.92537072857,116538.71678321678,1.5,81.0,0.06060606060606061,19683.0,4.498521584861029,6725,1626,1551,-41934.099015990156,0,0.0,1
Data Engineer,Start-up,Retail,Canada,Remote,Senior,6.0,Bachelor's,1,1,0,0,0,114842.0,7,2024,High,0,2,3,0,1,3.0,18.0,False,57421.0,18.0,4.319148936170213,6709,4.452471482889734,1,0,Q3,0.9897516857228803,0,0,1,0.547930174563591,-0.049696601633762494,117037.78714859438,118149.7422053232,0.0,36.0,0.5321285140562249,64.0,4.3356258596973865,6725,1623,1494,10394.275723967963,0,0.0,0
Data Analyst,Start-up,Healthcare,Germany,Hybrid,Mid-level,4.0,Ph.D,1,1,0,0,0,88937.0,4,2026,High,7,2,3,0,1,2.0,12.0,False,44468.5,12.0,4.319148936170213,6860,4.497611464968153,0,1,Q2,0.763851069782208,0,0,1,0.22673316708229427,-0.7838271002960591,115724.92537072857,115893.9773089172,2.3333333333333335,16.0,0.24693745970341716,16.0,4.353086419753087,6540,1626,1551,-14838.099015990156,0,0.0,0
Machine Learning Engineer,Large,Retail,Australia,Onsite,Senior,7.0,Bachelor's,0,1,1,1,0,170660.0,7,2026,High,6,3,8,1,0,2.3333333333333335,56.0,True,56886.666666666664,56.0,4.715404699738904,6709,4.557251908396947,0,0,Q3,1.4592781432039816,0,0,0,0.9280798004987532,1.5321484543142039,117037.78714859438,117294.55629770992,1.5,49.0,0.9344042838018741,2187.0,4.3356258596973865,6540,1682,1494,31079.021551724145,1,7.0,2
Data Scientist,Large,Unknown,United State America,Unknown,Mid-level,12.0,Unknown,0,0,0,1,1,101214.0,8,2024,High,2,2,7,0,0,6.0,84.0,False,50607.0,84.0,4.664,3142,4.539167254763585,0,0,Q3,0.8555533531749306,0,0,0,0.3392518703241895,-0.4359050724220187,118605.81360946746,116964.06474947071,0.6666666666666666,144.0,0.3165680473372781,4096.0,4.438775510204081,6725,1661,676,-3883.339403973514,0,0.0,2
