JobTitle,Company Size,company_Industry,Country,Remote Type,Exp. Level,Years_Experience,Education  Level,Skills - Python,Skills - SQL,Skills - ML,Skills-DeepLearning,skills_Cloud,Salary (USD),Posting Month,posting_Year,Hiring Urgency,Job Openings
Business Analyst,Medium,Finance,India,Remote,Senior,7.0,Bachelor's,1,1,0,0,1,114600.0,9,2020,High,0
Business Analyst,Large,Healthcare,India,Hybrid,Senior,10.0,Master's,1,1,1,0,1,162692.0,3,2026,High,0
Business Analyst,Medium,Finance,Australia,Onsite,Junior,7.0,Bachelor's,1,1,1,0,0,61640.0,12,2023,High,0
Machine Learning Engineer,Large,IT,United Kingdom,Onsite,Junior,11.0,Master's,1,0,0,0,1,101761.0,8,2023,High,0
Data Engineer,Medium,Education,United State America,Hybrid,Junior,7.0,Bachelor's,0,1,0,1,1,65932.0,10,2024,High,0
AI Engineer,Start-up,E-commerce,United Kingdom,Remote,Junior,7.0,Master's,0,1,1,0,0,121647.0,8,2024,High,0
AI Engineer,Large,Education,India,Hybrid,Mid-level,14.0,Ph.D,1,1,0,0,0,130663.0,12,2026,High,0
Data Analyst,Medium,Education,Canada,Remote,Senior,14.0,Master's,1,1,1,1,1,131891.0,5,2026,High,0
Data Analyst,Medium,Retail,United Kingdom,Onsite,Mid-level,5.0,Ph.D,0,1,0,0,1,82647.0,11,2024,High,0
Data Scientist,Medium,Education,United State America,Remote,Senior,2.0,Bachelor's,0,1,0,0,1,105712.0,1,2022,High,0
AI Engineer,Large,Healthcare,United State America,Remote,Senior,12.0,Bachelor's,1,1,0,1,0,171633.0,10,2024,High,0
Machine Learning Engineer,Large,IT,United State America,Onsite,Junior,5.0,Master's,0,1,0,1,1,137122.0,10,2026,Low,0
Data Scientist,Medium,E-commerce,Australia,Hybrid,Mid-level,0.7,Bachelor's,0,1,1,0,1,101311.0,11,2021,Low,0
Data Analyst,Start-up,IT,Germany,Onsite,Mid-level,14.0,Bachelor's,0,0,0,0,0,79434.0,9,2021,High,0
Business Analyst,Start-up,Unknown,United State America,Hybrid,Mid-level,6.0,Master's,0,0,1,1,0,86062.0,1,2020,High,0
Data Scientist,Medium,E-commerce,Australia,Remote,Mid-level,9.0,Master's,0,0,1,0,0,93359.0,3,2023,High,0
AI Engineer,Medium,Education,Canada,Onsite,Junior,4.0,Unknown,0,1,1,1,0,121266.0,7,2021,High,0
Business Analyst,Large,Education,India,Onsite,Junior,2.0,Bachelor's,0,1,0,0,1,76300.0,1,2021,High,0
Machine Learning Engineer,Start-up,Retail,India,Remote,Junior,7.0,Ph.D,0,0,0,1,1,111780.0,12,2022,High,0
Data Scientist,Large,E-commerce,United Kingdom,Remote,Junior,3.0,Bachelor's,0,0,0,0,1,77406.0,7,2020,High,0
Business Analyst,Large,E-commerce,India,Onsite,Mid-level,12.0,Bachelor's,0,1,0,0,0,76982.0,9,2022,High,0
Data Analyst,Large,E-commerce,United State America,Remote,Senior,4.0,Ph.D,1,0,0,0,1,111008.0,12,2020,Low,0
Data Scientist,Large,E-commerce,Germany,Hybrid,Junior,10.0,Master's,0,0,1,0,0,85767.0,6,2024,Low,0
Data Engineer,Large,Healthcare,Singapore,Onsite,Junior,7.0,Master's,0,1,1,0,0,80986.0,11,2020,Low,0
Machine Learning Engineer,Large,IT,Canada,Remote,Unknown,7.0,Bachelor's,0,1,0,0,0,108852.0,9,2025,Low,0
Data Scientist,Medium,Healthcare,Singapore,Hybrid,Senior,10.0,Ph.D,0,0,0,0,0,61640.0,11,2022,Low,0
Data Analyst,Unknown,Finance,United Kingdom,Onsite,Junior,14.0,Ph.D,0,0,1,0,1,72486.0,2,2023,Low,0
Machine Learning Engineer,Large,E-commerce,Canada,Remote,Senior,13.0,Ph.D,1,1,0,0,1,167468.0,1,2025,Low,0
Data Engineer,Large,Education,United State America,Onsite,Junior,2.0,Ph.D,0,0,0,1,1,72800.0,6,2025,Low,0
Data Analyst,Unknown,Retail,Singapore,Hybrid,Junior,3.6,Master's,0,1,1,0,1,76946.0,3,2020,Low,0
Machine Learning Engineer,Large,Finance,Germany,Hybrid,Mid-level,6.0,Unknown,1,0,1,0,0,145296.0,4,2021,Low,0
Data Scientist,Unknown,Finance,Australia,Remote,Senior,3.0,Bachelor's,1,1,0,0,1,121773.0,4,2024,Low,0
Data Scientist,Large,Finance,India,Onsite,Mid-level,6.0,Master's,1,1,0,0,1,88477.0,1,2021,Low,0
Business Analyst,Start-up,Retail,Canada,Onsite,Mid-level,13.0,Master's,0,1,1,0,1,102521.0,11,2024,Medium,0
Business Analyst,Unknown,E-commerce,Germany,Remote,Unknown,13.0,Master's,0,1,0,1,1,86324.0,1,2023,Medium,0
Data Analyst,Large,IT,Singapore,Onsite,Junior,10.0,Master's,1,1,1,1,0,113873.0,2,2023,Medium,0
Machine Learning Engineer,Start-up,Finance,United State America,Hybrid,Senior,0.0,Master's,0,1,0,0,0,142738.0,8,2023,High,0
Data Engineer,Large,E-commerce,India,Hybrid,Junior,6.0,Unknown,0,0,1,0,1,63202.0,1,2025,High,0
AI Engineer,Large,Finance,United State America,Remote,Senior,0.0,Master's,0,1,1,1,1,178168.0,1,2025,High,0
Business Analyst,Large,IT,India,Onsite,Junior,4.0,Unknown,0,0,1,1,0,81400.0,1,2025,High,0
Machine Learning Engineer,Medium,Healthcare,Germany,Hybrid,Unknown,0.0,Ph.D,1,1,0,1,1,137120.0,1,2022,High,0
Data Analyst,Large,Finance,Canada,Hybrid,Mid-level,3.0,Bachelor's,1,0,1,0,1,124470.0,1,2020,Low,0
Data Scientist,Large,Retail,Germany,Remote,Senior,11.0,Ph.D,1,1,1,1,1,142738.0,12,2024,Low,0
Machine Learning Engineer,Large,E-commerce,Canada,Hybrid,Fresher,13.0,Ph.D,0,1,0,0,1,113873.0,9,2025,Low,0
Machine Learning Engineer,Large,Education,Australia,Remote,Mid-level,2.0,Bachelor's,0,1,1,0,1,137693.0,9,2021,Low,0
Data Engineer,Large,IT,Australia,Remote,Junior,5.0,Ph.D,0,1,0,1,1,98876.0,10,2024,Low,0
Data Scientist,Start-up,Education,Australia,Remote,Mid-level,3.0,Ph.D,0,0,1,0,1,86156.0,12,2024,Low,0
Data Analyst,Large,Finance,Germany,Hybrid,Mid-level,11.0,Bachelor's,0,1,0,0,1,85256.0,8,2025,Low,0
AI Engineer,Large,Healthcare,India,Onsite,Mid-level,0.0,Ph.D,0,1,1,1,1,144879.0,12,2024,Low,0
AI Engineer,Start-up,Education,Canada,Onsite,Senior,11.0,Master's,1,1,0,0,1,113873.0,4,2020,Low,0
AI Engineer,Start-up,Finance,United State America,Hybrid,Senior,13.0,Bachelor's,0,0,0,1,1,165151.0,12,2023,Medium,0
Data Analyst,Large,E-commerce,Canada,Onsite,Senior,13.0,Master's,0,0,0,0,1,134795.0,12,2020,Medium,0
AI Engineer,Large,Finance,Singapore,Remote,Mid-level,10.0,Master's,1,1,0,0,1,163871.0,1,2022,Medium,0
Data Scientist,Large,Finance,Australia,Hybrid,Senior,14.0,Ph.D,0,1,1,0,1,129501.0,10,2021,Medium,0
Data Scientist,Large,IT,India,Hybrid,Unknown,12.0,Bachelor's,1,1,1,0,1,123155.0,12,2021,Medium,0
AI Engineer,Unknown,Retail,Canada,Onsite,Senior,4.0,Bachelor's,1,0,1,0,1,145375.0,9,2024,Low,0
Data Engineer,Medium,Finance,Australia,Remote,Senior,7.0,Bachelor's,1,0,0,1,1,120624.0,6,2026,Low,0
AI Engineer,Large,Healthcare,India,Remote,Junior,2.0,Master's,0,1,0,0,1,95198.0,6,2021,Low,0
Machine Learning Engineer,Large,Finance,Canada,Hybrid,Mid-level,1.0,Master's,0,0,1,1,0,146500.0,12,2025,Low,0
AI Engineer,Large,Finance,United Kingdom,Remote,Mid-level,9.0,Ph.D,0,0,0,1,0,149012.0,12,2022,Low,0
AI Engineer,Large,IT,United Kingdom,Remote,Junior,0.4,Master's,1,0,1,1,0,202887.5,12,2021,Low,0
AI Engineer,Unknown,Healthcare,Germany,Hybrid,Junior,0.0,Master's,0,1,1,0,1,117996.0,8,2024,Low,0
Business Analyst,Medium,Finance,Australia,Hybrid,Junior,7.0,Bachelor's,1,1,1,1,1,94170.0,9,2026,High,0
Machine Learning Engineer,Medium,Healthcare,Unknown,Onsite,Mid-level,4.0,Unknown,0,1,1,0,1,138734.0,1,2024,High,0
Data Engineer,Large,Unknown,United State America,Remote,Senior,11.0,Master's,0,1,1,0,1,142613.0,8,2024,High,0
Data Analyst,Large,E-commerce,Germany,Onsite,Senior,3.0,Master's,0,1,0,0,1,127492.0,3,2024,High,0
Data Engineer,Large,Retail,United Kingdom,Remote,Mid-level,9.0,Bachelor's,1,1,1,0,0,112850.0,6,2023,High,0
Data Analyst,Unknown,Unknown,United Kingdom,Hybrid,Unknown,1.0,Ph.D,0,0,1,0,1,96959.0,7,2023,High,0
Data Scientist,Start-up,Healthcare,India,Onsite,Senior,1.0,Bachelor's,0,1,0,1,1,120831.0,6,2022,High,0
Data Scientist,Medium,Finance,Singapore,Onsite,Junior,9.0,Ph.D,0,1,1,0,0,62315.0,4,2023,High,0
Data Analyst,Large,E-commerce,Australia,Hybrid,Senior,5.0,Ph.D,1,0,0,0,1,110113.0,4,2022,High,0
Data Analyst,Large,E-commerce,Canada,Hybrid,Mid-level,14.0,Bachelor's,0,1,1,1,1,100261.0,4,2026,High,0
Data Scientist,Large,IT,Singapore,Hybrid,Senior,4.0,Ph.D,1,0,1,0,1,113873.0,6,2024,High,0
Data Engineer,Large,Unknown,United State America,Hybrid,Senior,1.4,Ph.D,1,0,1,1,0,154803.0,6,2021,High,0
Machine Learning Engineer,Large,IT,Singapore,Hybrid,Senior,7.0,Bachelor's,0,1,0,0,1,113873.0,7,2021,High,0
Data Engineer,Large,Unknown,Australia,Hybrid,Mid-level,10.2,Bachelor's,0,1,0,1,0,113873.0,10,2025,High,0
Data Scientist,Start-up,Retail,Canada,Remote,Junior,6.0,Master's,0,1,1,0,0,68639.0,5,2021,High,0
Business Analyst,Start-up,IT,Australia,Hybrid,Junior,6.0,Ph.D,1,1,1,1,0,67467.0,5,2026,Low,0
Data Engineer,Large,Finance,Singapore,Onsite,Unknown,8.0,Unknown,0,0,1,0,1,109486.0,9,2022,Low,0
AI Engineer,Start-up,Finance,United Kingdom,Remote,Junior,3.0,Unknown,1,1,0,0,1,100508.0,4,2022,Low,0
Business Analyst,Start-up,Finance,Canada,Onsite,Unknown,7.0,Ph.D,1,1,1,0,1,72022.0,8,2026,Low,0
Data Scientist,Large,E-commerce,Germany,Remote,Mid-level,12.0,Bachelor's,0,0,0,0,0,91436.0,5,2026,Low,0
Business Analyst,Large,Healthcare,United Kingdom,Onsite,Senior,0.0,Ph.D,0,0,1,0,1,140600.0,5,2025,Low,0
Data Analyst,Large,E-commerce,India,Unknown,Unknown,11.0,Ph.D,1,0,1,0,1,75353.0,8,2021,Low,0
Business Analyst,Large,Finance,United Kingdom,Onsite,Senior,7.0,Unknown,1,1,0,0,0,119832.0,1,2020,Low,0
Data Scientist,Medium,E-commerce,Australia,Hybrid,Senior,14.0,Bachelor's,1,1,0,0,1,128976.0,1,2025,Medium,0
Data Analyst,Start-up,Healthcare,United Kingdom,Remote,Senior,9.0,Master's,1,0,1,1,1,144235.0,11,2023,Medium,0
AI Engineer,Large,IT,India,Onsite,Senior,5.0,Bachelor's,0,1,1,1,0,169376.0,1,2021,Medium,0
Data Engineer,Medium,Education,Australia,Onsite,Unknown,7.0,Bachelor's,0,1,0,0,1,110479.0,1,2020,Low,0
Machine Learning Engineer,Large,E-commerce,Singapore,Remote,Unknown,12.0,Master's,1,1,1,0,0,160422.0,6,2022,Low,0
Data Scientist,Large,Retail,United State America,Onsite,Mid-level,6.0,Master's,1,0,1,0,0,105010.0,6,2022,Low,0
Business Analyst,Large,Education,India,Hybrid,Junior,11.0,Unknown,1,0,0,0,1,61640.0,5,2025,Low,0
Machine Learning Engineer,Medium,IT,Singapore,Remote,Mid-level,6.0,Master's,0,1,0,0,1,123744.0,12,2021,Low,0
Machine Learning Engineer,Medium,Finance,Australia,Remote,Mid-level,7.0,Unknown,1,0,1,1,1,156609.0,5,2021,Low,0
AI Engineer,Medium,Retail,Canada,Hybrid,Mid-level,7.0,Ph.D,1,0,0,0,1,120805.0,1,2021,Low,0
Data Scientist,Medium,IT,Australia,Hybrid,Unknown,0.0,Master's,1,1,1,0,1,141618.0,12,2024,Low,0
AI Engineer,Large,Finance,Germany,Hybrid,Senior,7.0,Ph.D,0,1,0,0,1,173045.0,12,2021,Low,0
Business Analyst,Medium,Education,Canada,Hybrid,Mid-level,6.0,Master's,1,1,0,1,0,91652.0,1,2020,Low,0
Business Analyst,Start-up,E-commerce,Germany,Remote,Senior,7.0,Unknown,0,0,0,1,0,113745.0,1,2023,Low,0
Machine Learning Engineer,Start-up,Retail,Germany,Unknown,Junior,3.0,Ph.D,0,1,1,1,1,112538.0,1,2022,Low,0
AI Engineer,Start-up,Unknown,Unknown,Hybrid,Junior,8.0,Master's,0,1,1,0,1,119417.0,8,2021,Low,0
Data Engineer,Start-up,Healthcare,United State America,Onsite,Mid-level,13.0,Unknown,0,1,0,0,1,89954.0,9,2020,Low,0
AI Engineer,Start-up,Finance,United State America,Onsite,Mid-level,0.0,Unknown,1,1,0,0,1,118132.0,1,2026,Low,0
Data Engineer,Large,Healthcare,Australia,Hybrid,Mid-level,13.0,Master's,0,1,1,0,0,85902.0,11,2022,Low,0
Business Analyst,Medium,E-commerce,Australia,Remote,Junior,7.0,Ph.D,1,0,1,1,1,88942.0,8,2024,Low,0
AI Engineer,Start-up,Retail,Unknown,Onsite,Senior,5.0,Ph.D,1,0,0,0,1,113873.0,8,2025,Low,0
Data Scientist,Medium,Finance,India,Hybrid,Junior,10.0,Master's,0,1,1,1,0,80622.0,5,2022,Low,0
AI Engineer,Large,Education,Canada,Remote,Mid-level,0.0,Ph.D,0,1,1,1,0,149433.0,10,2026,Low,0
Business Analyst,Large,Healthcare,Australia,Unknown,Mid-level,13.0,Ph.D,0,1,1,0,0,106085.0,4,2020,Low,0
AI Engineer,Large,Education,India,Unknown,Senior,14.0,Unknown,1,1,0,1,1,168121.0,10,2024,Medium,0
Machine Learning Engineer,Start-up,Unknown,United Kingdom,Remote,Senior,5.0,Ph.D,0,0,1,0,1,165521.0,1,2021,Medium,0
Data Analyst,Large,E-commerce,Canada,Hybrid,Senior,13.0,Master's,0,0,0,1,1,140175.0,6,2026,Medium,0
Machine Learning Engineer,Large,Healthcare,United Kingdom,Remote,Senior,2.0,Master's,0,1,1,0,1,166055.0,2,2024,Medium,0
Business Analyst,Large,Retail,Australia,Hybrid,Senior,14.0,Master's,0,1,1,0,1,113873.0,8,2022,Medium,0
Data Engineer,Large,IT,United Kingdom,Hybrid,Unknown,4.0,Bachelor's,0,1,1,1,1,159200.0,10,2026,Medium,0
Machine Learning Engineer,Start-up,Retail,Germany,Remote,Senior,7.0,Ph.D,0,1,1,1,0,157043.0,8,2021,Medium,0
Data Scientist,Large,IT,Canada,Onsite,Junior,7.0,Ph.D,0,1,1,0,0,89256.0,10,2021,Medium,0
Business Analyst,Start-up,Retail,India,Hybrid,Junior,1.0,Master's,0,0,0,0,0,61640.0,6,2020,Low,0
Data Analyst,Medium,Finance,Canada,Hybrid,Mid-level,4.0,Master's,1,0,1,0,1,104762.0,1,2025,Low,0
Data Scientist,Start-up,IT,Australia,Onsite,Senior,2.0,Ph.D,1,1,1,1,0,202887.5,12,2021,Low,0
Data Engineer,Large,Education,India,Hybrid,Junior,7.0,Master's,0,1,0,1,1,86026.0,2,2026,Low,0
Machine Learning Engineer,Start-up,Unknown,United Kingdom,Onsite,Junior,9.0,Master's,1,0,0,1,1,118875.0,7,2022,Low,0
Data Analyst,Start-up,Unknown,Unknown,Onsite,Senior,7.0,Bachelor's,0,1,0,1,1,129732.0,4,2024,Low,0
Data Scientist,Large,Finance,Unknown,Onsite,Junior,7.0,Master's,1,1,0,0,1,63298.0,9,2020,Low,0
Data Engineer,Unknown,Healthcare,Canada,Onsite,Junior,2.0,Ph.D,0,1,0,0,0,86357.0,1,2024,Low,0
Business Analyst,Large,IT,Unknown,Hybrid,Senior,10.0,Bachelor's,0,0,1,1,0,147452.0,2,2025,Low,0
AI Engineer,Large,Finance,Unknown,Onsite,Senior,2.0,Bachelor's,1,1,0,1,1,188535.0,11,2022,Low,0
AI Engineer,Large,Education,Unknown,Onsite,Mid-level,7.0,Master's,0,0,0,0,1,124443.0,2,2023,Medium,0
Data Analyst,Large,IT,Singapore,Remote,Junior,1.0,Master's,0,0,0,1,1,113873.0,10,2020,Medium,0
Data Engineer,Medium,Unknown,India,Unknown,Junior,10.0,Bachelor's,0,1,1,1,1,113873.0,6,2020,High,0
AI Engineer,Unknown,IT,Unknown,Remote,Junior,11.0,Master's,1,1,1,1,0,124383.0,9,2024,High,0
AI Engineer,Large,E-commerce,Canada,Remote,Mid-level,9.0,Bachelor's,0,1,1,1,1,175794.0,7,2021,High,0
AI Engineer,Medium,IT,United State America,Remote,Mid-level,12.0,Master's,1,1,0,1,1,136806.0,8,2024,High,0
Business Analyst,Medium,Healthcare,Singapore,Remote,Junior,14.0,Bachelor's,1,1,0,1,1,74103.0,1,2024,High,0
Business Analyst,Large,Healthcare,Singapore,Onsite,Senior,5.0,Master's,0,0,1,1,1,158100.0,1,2024,High,0
Data Analyst,Medium,Retail,Australia,Remote,Mid-level,9.0,Ph.D,0,0,0,1,0,92518.0,10,2026,High,0
Data Scientist,Large,Retail,Germany,Remote,Junior,0.0,Bachelor's,1,0,1,0,1,70215.0,12,2024,High,0
Data Engineer,Large,Education,United Kingdom,Unknown,Mid-level,5.0,Bachelor's,0,1,0,1,0,106400.0,3,2025,High,0
Business Analyst,Large,Unknown,Singapore,Hybrid,Senior,5.0,Bachelor's,0,0,1,0,1,140571.0,3,2023,High,0
Data Engineer,Unknown,E-commerce,Singapore,Remote,Junior,2.0,Bachelor's,1,0,0,1,1,93586.0,6,2021,High,0
Data Analyst,Medium,Finance,Unknown,Remote,Junior,4.0,Ph.D,1,1,1,0,1,64582.0,1,2025,High,0
Data Scientist,Start-up,Finance,Australia,Unknown,Mid-level,6.0,Master's,0,1,0,0,0,70805.0,3,2022,High,0
Data Scientist,Unknown,Retail,Germany,Hybrid,Senior,10.0,Ph.D,1,0,1,1,0,133269.0,1,2021,High,0
Machine Learning Engineer,Start-up,IT,Canada,Hybrid,Mid-level,2.0,Bachelor's,1,0,1,1,0,145631.0,1,2021,High,0
Data Scientist,Start-up,Finance,Australia,Remote,Mid-level,11.0,Unknown,0,0,1,1,1,119923.0,12,2026,High,0
Machine Learning Engineer,Start-up,Education,Unknown,Onsite,Mid-level,5.0,Master's,0,0,0,1,1,144182.0,5,2021,High,0
Business Analyst,Large,E-commerce,United State America,Onsite,Senior,10.0,Bachelor's,1,1,1,1,0,133694.0,1,2020,High,0
Data Analyst,Large,Healthcare,Singapore,Hybrid,Junior,12.0,Unknown,0,1,1,1,1,82925.0,5,2021,High,0
AI Engineer,Start-up,E-commerce,Germany,Remote,Senior,1.0,Master's,0,1,0,1,1,169427.0,11,2021,High,0
Data Scientist,Medium,E-commerce,United State America,Remote,Junior,3.0,Ph.D,0,1,1,0,1,77925.0,2,2024,High,0
Data Analyst,Medium,Education,Germany,Remote,Mid-level,13.0,Bachelor's,0,1,1,1,1,116211.0,11,2021,High,0
Data Scientist,Large,IT,Germany,Onsite,Mid-level,2.0,Ph.D,1,0,0,1,1,113873.0,2,2021,High,0
Business Analyst,Medium,Finance,United State America,Hybrid,Junior,14.0,Master's,1,0,0,1,0,63774.0,2,2022,High,0
Data Analyst,Large,Healthcare,India,Hybrid,Junior,11.0,Master's,0,0,0,0,1,63328.0,7,2026,High,0
Business Analyst,Medium,E-commerce,India,Remote,Unknown,8.0,Master's,0,1,1,0,1,61640.0,1,2023,High,0
Data Scientist,Large,E-commerce,Canada,Hybrid,Junior,3.0,Ph.D,0,1,1,0,1,96388.0,6,2024,High,0
Data Analyst,Large,Retail,India,Remote,Mid-level,9.0,Ph.D,0,0,1,1,1,120288.0,9,2024,High,0
Data Analyst,Start-up,Finance,India,Onsite,Senior,13.0,Master's,1,0,1,1,0,126667.0,11,2024,High,0
Data Scientist,Large,Retail,India,Remote,Senior,4.0,Ph.D,1,0,1,0,1,128822.0,8,2020,Low,0
Data Analyst,Large,E-commerce,India,Hybrid,Junior,0.0,Bachelor's,0,1,1,1,1,106569.0,2,2021,Low,0
Data Analyst,Large,E-commerce,India,Remote,Senior,7.0,Ph.D,0,1,1,0,0,133519.0,4,2026,Low,0
Business Analyst,Large,Finance,Germany,Unknown,Mid-level,10.0,Master's,0,1,1,0,1,96445.0,1,2026,Low,0
AI Engineer,Large,Retail,Singapore,Hybrid,Mid-level,9.0,Ph.D,0,0,0,1,0,146943.0,1,2024,Low,0
Business Analyst,Large,Retail,Australia,Onsite,Unknown,13.0,Master's,0,1,1,0,1,78918.0,3,2021,Medium,0
Machine Learning Engineer,Start-up,E-commerce,Canada,Hybrid,Junior,2.0,Bachelor's,0,1,0,0,1,99044.0,2,2021,Medium,0
Machine Learning Engineer,Large,IT,United Kingdom,Remote,Mid-level,3.6,Ph.D,0,0,0,1,0,113873.0,9,2021,Medium,0
Data Analyst,Medium,Healthcare,India,Remote,Mid-level,6.0,Master's,1,0,1,0,0,90662.0,7,2020,High,0
Machine Learning Engineer,Medium,Finance,India,Onsite,Unknown,2.0,Bachelor's,0,0,0,0,1,137200.0,8,2022,Low,0
Unknown,Large,IT,Germany,Unknown,Senior,1.0,Ph.D,1,0,0,0,1,140671.0,3,2020,Low,0
Business Analyst,Large,Finance,United State America,Unknown,Mid-level,2.0,Unknown,1,1,0,0,0,94046.0,3,2024,High,0
Data Engineer,Start-up,Finance,Australia,Onsite,Mid-level,7.0,Bachelor's,0,0,0,0,1,88900.0,8,2021,High,0
Data Engineer,Medium,Healthcare,Canada,Remote,Junior,7.0,Bachelor's,0,1,1,1,0,61979.0,9,2024,High,0
AI Engineer,Medium,Education,Australia,Hybrid,Mid-level,5.0,Ph.D,1,1,1,0,1,143999.0,1,2024,Low,0
Data Engineer,Large,Education,India,Hybrid,Junior,0.0,Ph.D,1,0,1,0,1,76514.0,10,2022,High,0
Data Engineer,Start-up,Retail,India,Remote,Junior,10.0,Bachelor's,0,0,1,0,1,79524.0,4,2025,High,0
Data Engineer,Medium,IT,Unknown,Onsite,Fresher,3.0,Master's,1,1,0,0,1,61640.0,4,2023,High,0
AI Engineer,Medium,Retail,United State America,Hybrid,Senior,11.0,Master's,1,1,1,0,1,164069.0,12,2023,High,0
Machine Learning Engineer,Large,Unknown,United State America,Onsite,Junior,0.0,Master's,0,0,0,0,1,96207.0,12,2026,High,0
Data Scientist,Large,E-commerce,Unknown,Onsite,Mid-level,12.0,Ph.D,0,0,1,0,1,128072.0,6,2021,High,0
Business Analyst,Medium,Unknown,United Kingdom,Onsite,Senior,9.0,Ph.D,0,1,1,0,1,114490.0,1,2022,High,0
Data Engineer,Large,Healthcare,United State America,Hybrid,Junior,2.0,Bachelor's,1,1,1,1,1,91026.0,9,2021,High,0
Machine Learning Engineer,Large,E-commerce,United State America,Onsite,Mid-level,12.0,Ph.D,1,1,1,0,0,152558.0,1,2026,High,0
AI Engineer,Large,Finance,United Kingdom,Remote,Junior,12.0,Bachelor's,1,1,0,1,1,113873.0,10,2024,High,0
AI Engineer,Large,E-commerce,Canada,Onsite,Mid-level,0.0,Master's,0,1,1,0,0,150140.0,3,2024,High,0
Data Engineer,Start-up,Retail,United State America,Hybrid,Mid-level,3.0,Ph.D,0,1,1,0,1,95751.0,12,2022,High,0
Machine Learning Engineer,Large,E-commerce,Australia,Remote,Junior,3.0,Bachelor's,0,0,1,0,0,108506.0,1,2024,Low,0
Data Engineer,Large,IT,United State America,Hybrid,Senior,9.0,Unknown,1,0,1,1,1,156365.0,6,2024,Low,0
Machine Learning Engineer,Start-up,Healthcare,Australia,Remote,Senior,4.0,Ph.D,0,0,0,0,1,113873.0,11,2023,Low,0
AI Engineer,Large,IT,India,Remote,Senior,2.0,Bachelor's,0,0,1,1,0,173900.0,10,2021,Low,0
Data Analyst,Start-up,Finance,Australia,Hybrid,Mid-level,11.0,Master's,0,1,0,0,1,87292.0,7,2020,Low,0
Machine Learning Engineer,Large,IT,United State America,Remote,Junior,14.3,Master's,1,1,1,1,1,144999.0,7,2024,Low,0
Data Scientist,Start-up,Education,United Kingdom,Hybrid,Senior,13.0,Master's,0,1,1,1,1,140274.0,1,2025,Low,0
Data Analyst,Medium,Retail,United Kingdom,Hybrid,Senior,11.0,Bachelor's,0,0,0,1,0,111531.0,3,2026,Low,0
Data Engineer,Unknown,Finance,Australia,Hybrid,Unknown,7.0,Master's,0,1,1,0,0,202887.5,4,2023,Low,0
Data Analyst,Large,Finance,Singapore,Unknown,Mid-level,1.0,Master's,1,0,1,0,0,86300.0,11,2021,Low,0
AI Engineer,Large,Healthcare,Australia,Onsite,Senior,4.0,Bachelor's,0,0,0,0,0,139282.0,1,2021,Low,0
AI Engineer,Start-up,Healthcare,Canada,Onsite,Mid-level,9.0,Bachelor's,0,0,1,0,1,138767.0,3,2022,Low,0
Data Scientist,Large,Finance,Australia,Remote,Junior,2.0,Ph.D,1,0,1,0,1,85423.0,7,2023,Low,0
Data Engineer,Start-up,Finance,Germany,Hybrid,Senior,5.5,Bachelor's,1,1,0,1,0,119571.0,6,2024,Low,0
Business Analyst,Start-up,IT,Australia,Remote,Mid-level,3.0,Ph.D,1,0,0,0,1,85417.0,4,2023,Low,0
AI Engineer,Large,Finance,Canada,Hybrid,Junior,7.9,Master's,1,0,1,1,0,126843.0,1,2025,Low,0
Data Scientist,Large,IT,India,Onsite,Mid-level,2.0,Bachelor's,1,1,1,1,1,117001.0,8,2024,Low,0
Machine Learning Engineer,Large,Finance,United State America,Remote,Senior,7.0,Ph.D,1,0,0,0,1,164146.0,12,2021,Low,0
AI Engineer,Start-up,Education,Australia,Remote,Junior,1.0,Bachelor's,1,1,0,0,1,116465.0,5,2026,Low,0
AI Engineer,Large,E-commerce,Australia,Remote,Mid-level,7.0,Bachelor's,1,1,1,1,0,127416.0,7,2024,Low,0
Machine Learning Engineer,Start-up,Unknown,Canada,Hybrid,Unknown,14.0,Bachelor's,0,1,0,0,1,147670.0,7,2020,Low,0
Data Analyst,Medium,Finance,India,Onsite,Mid-level,14.0,Bachelor's,0,0,1,0,1,99680.0,6,2026,Low,0
Business Analyst,Large,Education,Australia,Onsite,Mid-level,7.0,Ph.D,1,1,1,0,1,130932.0,7,2022,Low,0
Business Analyst,Start-up,Healthcare,Australia,Onsite,Junior,4.0,Master's,0,0,1,0,0,64320.0,1,2025,Low,0
Business Analyst,Start-up,Education,Germany,Onsite,Unknown,1.0,Ph.D,0,0,0,1,0,65952.0,9,2020,Low,0
Business Analyst,Large,IT,Singapore,Remote,Junior,12.0,Master's,0,1,0,0,0,69520.0,1,2023,Low,0
Machine Learning Engineer,Unknown,Retail,Singapore,Hybrid,Mid-level,0.0,Bachelor's,1,1,0,1,1,163860.0,1,2024,Low,0
Data Scientist,Medium,IT,Singapore,Onsite,Mid-level,10.7,Ph.D,0,0,1,0,1,101192.0,1,2023,Low,0
Data Scientist,Medium,Unknown,Unknown,Hybrid,Mid-level,11.0,Bachelor's,1,1,0,1,1,115852.0,5,2023,Low,0
AI Engineer,Large,Education,India,Remote,Senior,6.0,Bachelor's,1,0,1,1,1,181303.0,5,2020,Low,0
Machine Learning Engineer,Start-up,Healthcare,India,Hybrid,Senior,7.0,Ph.D,0,0,1,1,0,173654.0,10,2021,Low,0
AI Engineer,Large,E-commerce,India,Onsite,Junior,10.0,Master's,0,1,1,0,0,126508.0,3,2021,Low,0
